OBJECTID,index,cx,cy,dx,dy,newX,newY
2526,a3.6x3.6,3.6,3.6,0.4596733,22.8116222,3.1403267,-19.2116222
2527,a7.2x3.6,7.2,3.6,-1.6833857,23.2350288,8.8833857,-19.6350288
2528,a10.8x3.6,10.8,3.6,-3.1433718,23.413118,13.9433718,-19.813118
2529,a14.4x3.6,14.4,3.6,-3.9673,23.3671127,18.3673,-19.7671127
2530,a18x3.6,18,3.6,-4.3515987,23.1168858,22.3515987,-19.5168858
2531,a21.6x3.6,21.6,3.6,-4.4915356,22.6684948,26.0915356,-19.0684948
2532,a25.2x3.6,25.2,3.6,-4.4630325,22.0125957,29.6630325,-18.4125957
2533,a28.8x3.6,28.8,3.6,-4.3225128,21.1401554,33.1225128,-17.5401554
2534,a32.4x3.6,32.4,3.6,-4.1949135,20.1058689,36.5949135,-16.5058689
2535,a36x3.6,36,3.6,-4.2206345,18.8902641,40.2206345,-15.2902641
2536,a39.6x3.6,39.6,3.6,-4.530291,17.4763256,44.130291,-13.8763256
2537,a43.2x3.6,43.2,3.6,-5.1827629,15.8812948,48.3827629,-12.2812948
2538,a46.8x3.6,46.8,3.6,-6.1279976,14.172608,52.9279976,-10.572608
2539,a50.4x3.6,50.4,3.6,-7.2073303,12.4632221,57.6073303,-8.8632221
2540,a54x3.6,54,3.6,-8.1697121,10.8660375,62.1697121,-7.2660375
2541,a57.6x3.6,57.6,3.6,-8.9085297,9.4104548,66.5085297,-5.8104548
2542,a61.2x3.6,61.2,3.6,-9.4228104,8.1009294,70.6228104,-4.5009294
2543,a64.8x3.6,64.8,3.6,-9.7541687,6.9263521,74.5541687,-3.3263521
2544,a68.4x3.6,68.4,3.6,-9.9649063,5.8614391,78.3649063,-2.2614391
2545,a72x3.6,72,3.6,-10.1178818,4.8675673,82.1178818,-1.2675673
2546,a75.6x3.6,75.6,3.6,-10.2446503,3.8912562,85.8446503,-0.2912562
2547,a79.2x3.6,79.2,3.6,-10.2759598,2.9199278,89.4759598,0.6800722
2548,a82.8x3.6,82.8,3.6,-10.1712448,1.9923891,92.9712448,1.6076109
2549,a86.4x3.6,86.4,3.6,-9.9414917,1.137122,96.3414917,2.462878
2550,a90x3.6,90,3.6,-9.6125946,0.3705405,99.6125946,3.2294595
2551,a93.6x3.6,93.6,3.6,-9.2110733,-0.3011211,102.8110733,3.9011211
2552,a97.2x3.6,97.2,3.6,-8.7566422,-0.8773326,105.9566422,4.4773326
2553,a100.8x3.6,100.8,3.6,-8.2636597,-1.3477153,109.0636597,4.9477153
2554,a104.4x3.6,104.4,3.6,-7.7545105,-1.7285799,112.1545105,5.3285799
2555,a108x3.6,108,3.6,-7.2418747,-2.0331086,115.2418747,5.6331086
2556,a111.6x3.6,111.6,3.6,-6.7348999,-2.2695455,118.3348999,5.8695455
2557,a115.2x3.6,115.2,3.6,-6.240834,-2.4460172,121.440834,6.0460172
2558,a118.8x3.6,118.8,3.6,-5.7651169,-2.5704879,124.5651169,6.1704879
2559,a122.4x3.6,122.4,3.6,-5.311647,-2.6509308,127.711647,6.2509308
2560,a126x3.6,126,3.6,-4.8868561,-2.6891707,130.8868561,6.2891707
2561,a129.6x3.6,129.6,3.6,-4.4876007,-2.6981224,134.0876007,6.2981224
2562,a133.2x3.6,133.2,3.6,-4.1133698,-2.682702,137.3133698,6.282702
2563,a136.8x3.6,136.8,3.6,-3.7641937,-2.6467198,140.5641937,6.2467198
2564,a140.4x3.6,140.4,3.6,-3.4398285,-2.5936698,143.8398285,6.1936698
2565,a144x3.6,144,3.6,-3.1397095,-2.5267877,147.1397095,6.1267877
2566,a147.6x3.6,147.6,3.6,-2.8636841,-2.4489011,150.4636841,6.0489011
2567,a151.2x3.6,151.2,3.6,-2.6139496,-2.3620137,153.8139496,5.9620137
2568,a154.8x3.6,154.8,3.6,-2.384967,-2.2701382,157.184967,5.8701382
2569,a158.4x3.6,158.4,3.6,-2.1752869,-2.1749562,160.5752869,5.7749562
2570,a162x3.6,162,3.6,-1.9836426,-2.0778731,163.9836426,5.6778731
2571,a165.6x3.6,165.6,3.6,-1.8087677,-1.9800681,167.4087677,5.5800681
2572,a169.2x3.6,169.2,3.6,-1.6493805,-1.882533,170.8493805,5.482533
2573,a172.8x3.6,172.8,3.6,-1.5051605,-1.78621,174.3051605,5.38621
2574,a176.4x3.6,176.4,3.6,-1.3757568,-1.6921972,177.7757568,5.2921972
2575,a-176.4x7.2,-176.4,7.2,0.5658203,-0.8923023,-176.9658203,8.0923023
2576,a-172.8x7.2,-172.8,7.2,0.6037933,-0.9695843,-173.4037933,8.1695843
2577,a-169.2x7.2,-169.2,7.2,0.6463898,-1.0535906,-169.8463898,8.2535906
2578,a-165.6x7.2,-165.6,7.2,0.694342,-1.1443174,-166.294342,8.3443174
2579,a-162x7.2,-162,7.2,0.7480164,-1.2419775,-162.7480164,8.4419775
2580,a-158.4x7.2,-158.4,7.2,0.8085571,-1.347225,-159.2085571,8.547225
2581,a-154.8x7.2,-154.8,7.2,0.8772156,-1.46082,-155.6772156,8.66082
2582,a-151.2x7.2,-151.2,7.2,0.9554413,-1.5836189,-152.1554413,8.7836189
2583,a-147.6x7.2,-147.6,7.2,1.0454468,-1.7165363,-148.6454468,8.9165363
2584,a-144x7.2,-144,7.2,1.1530151,-1.862933,-145.1530151,9.062933
2585,a-140.4x7.2,-140.4,7.2,1.2807098,-2.0220345,-141.6807098,9.2220345
2586,a-136.8x7.2,-136.8,7.2,1.4329407,-2.1941956,-138.2329407,9.3941956
2587,a-133.2x7.2,-133.2,7.2,1.6161469,-2.3793266,-134.8161469,9.5793266
2588,a-129.6x7.2,-129.6,7.2,1.8379883,-2.5762957,-131.4379883,9.7762957
2589,a-126x7.2,-126,7.2,2.107605,-2.782295,-128.107605,9.982295
2590,a-122.4x7.2,-122.4,7.2,2.4378601,-2.9917515,-124.8378601,10.1917515
2591,a-118.8x7.2,-118.8,7.2,2.8572266,-3.1861809,-121.6572266,10.3861809
2592,a-115.2x7.2,-115.2,7.2,3.3642853,-3.3378294,-118.5642853,10.5378294
2593,a-111.6x7.2,-111.6,7.2,3.9590439,-3.4093616,-115.5590439,10.6093616
2594,a-108x7.2,-108,7.2,4.6273041,-3.3541334,-112.6273041,10.5541334
2595,a-104.4x7.2,-104.4,7.2,5.3337875,-3.1236914,-109.7337875,10.3236914
2596,a-100.8x7.2,-100.8,7.2,6.025119,-2.6786669,-106.825119,9.8786669
2597,a-97.2x7.2,-97.2,7.2,6.6431854,-1.9956263,-103.8431854,9.1956263
2598,a-93.6x7.2,-93.6,7.2,7.1913589,-1.0606583,-100.7913589,8.2606583
2599,a-90x7.2,-90,7.2,7.6773376,0.1367075,-97.6773376,7.0632925
2600,a-86.4x7.2,-86.4,7.2,8.0656372,1.6211907,-94.4656372,5.5788093
2601,a-82.8x7.2,-82.8,7.2,8.4210922,3.3300166,-91.2210922,3.8699834
2602,a-79.2x7.2,-79.2,7.2,8.8924835,5.1173224,-88.0924835,2.0826776
2603,a-75.6x7.2,-75.6,7.2,9.6512817,6.7880043,-85.2512817,0.4119957
2604,a-72x7.2,-72,7.2,10.750206,8.1603075,-82.750206,-0.9603075
2605,a-68.4x7.2,-68.4,7.2,12.06521,9.1846607,-80.46521,-1.9846607
2606,a-64.8x7.2,-64.8,7.2,13.4382126,9.9262297,-78.2382126,-2.7262297
2607,a-61.2x7.2,-61.2,7.2,14.7394684,10.4565069,-75.9394684,-3.2565069
2608,a-57.6x7.2,-57.6,7.2,15.8863205,10.830007,-73.4863205,-3.630007
2609,a-54x7.2,-54,7.2,16.835701,11.0920732,-70.835701,-3.8920732
2610,a-50.4x7.2,-50.4,7.2,17.5623413,11.3004205,-67.9623413,-4.1004205
2611,a-46.8x7.2,-46.8,7.2,18.0067856,11.5652687,-64.8067856,-4.3652687
2612,a-43.2x7.2,-43.2,7.2,18.2019775,11.9732301,-61.4019775,-4.7732301
2613,a-39.6x7.2,-39.6,7.2,18.1741089,12.5388276,-57.7741089,-5.3388276
2614,a-36x7.2,-36,7.2,17.9075241,13.2709386,-53.9075241,-6.0709386
2615,a-32.4x7.2,-32.4,7.2,17.3705421,14.1712157,-49.7705421,-6.9712157
2616,a-28.8x7.2,-28.8,7.2,16.5240051,15.2315905,-45.3240051,-8.0315905
2617,a-25.2x7.2,-25.2,7.2,15.3344353,16.4283087,-40.5344353,-9.2283087
2618,a-21.6x7.2,-21.6,7.2,13.7920517,17.7067167,-35.3920517,-10.5067167
2619,a-18x7.2,-18,7.2,12.2036133,18.9533913,-30.2036133,-11.7533913
2620,a-14.4x7.2,-14.4,7.2,10.7691818,20.1274263,-25.1691818,-12.9274263
2621,a-10.8x7.2,-10.8,7.2,9.4444401,21.2382061,-20.2444401,-14.0382061
2622,a-7.2x7.2,-7.2,7.2,8.028117,22.3114216,-15.228117,-15.1114216
2623,a-3.6x7.2,-3.6,7.2,6.2821011,23.3585121,-9.8821011,-16.1585121
2624,a0x7.2,0,7.2,4.1033063,24.3435776,-4.1033063,-17.1435776
2625,a3.6x7.2,3.6,7.2,1.6524443,25.1339085,1.9475557,-17.9339085
2626,a7.2x7.2,7.2,7.2,-0.5631407,25.6658813,7.7631407,-18.4658813
2627,a10.8x7.2,10.8,7.2,-2.2920315,25.9135639,13.0920315,-18.7135639
2628,a14.4x7.2,14.4,7.2,-3.5265099,25.8747341,17.9265099,-18.6747341
2629,a18x7.2,18,7.2,-4.3684311,25.5601608,22.3684311,-18.3601608
2630,a21.6x7.2,21.6,7.2,-4.9277843,24.9876511,26.5277843,-17.7876511
2631,a25.2x7.2,25.2,7.2,-5.2445801,24.174865,30.4445801,-16.974865
2632,a28.8x7.2,28.8,7.2,-5.3530495,23.1429607,34.1530495,-15.9429607
2633,a32.4x7.2,32.4,7.2,-5.4161011,21.9463112,37.8161011,-14.7463112
2634,a36x7.2,36,7.2,-5.5933838,20.5416281,41.5933838,-13.3416281
2635,a39.6x7.2,39.6,7.2,-5.99972,18.8983767,45.59972,-11.6983767
2636,a43.2x7.2,43.2,7.2,-6.6677216,17.0388729,49.8677216,-9.8388729
2637,a46.8x7.2,46.8,7.2,-7.541217,15.0517647,54.341217,-7.8517647
2638,a50.4x7.2,50.4,7.2,-8.5253845,13.063256,58.9253845,-5.863256
2639,a54x7.2,54,7.2,-9.4154816,11.2173888,63.4154816,-4.0173888
2640,a57.6x7.2,57.6,7.2,-10.0830902,9.5641384,67.6830902,-2.3641384
2641,a61.2x7.2,61.2,7.2,-10.5174301,8.1064507,71.7174301,-0.9064507
2642,a64.8x7.2,64.8,7.2,-10.7636368,6.8234599,75.5636368,0.3765401
2643,a68.4x7.2,68.4,7.2,-10.9019409,5.6739639,79.3019409,1.5260361
2644,a72x7.2,72,7.2,-11.0219269,4.5999758,83.0219269,2.6000242
2645,a75.6x7.2,75.6,7.2,-11.1653122,3.5354297,86.7653122,3.6645703
2646,a79.2x7.2,79.2,7.2,-11.1993225,2.4834044,90.3993225,4.7165956
2647,a82.8x7.2,82.8,7.2,-11.0575897,1.4887254,93.8575897,5.7112746
2648,a86.4x7.2,86.4,7.2,-10.7618881,0.5768888,97.1618881,6.6231112
2649,a90x7.2,90,7.2,-10.3512802,-0.2369926,100.3512802,7.4369926
2650,a93.6x7.2,93.6,7.2,-9.8608688,-0.9445169,103.4608688,8.1445169
2651,a97.2x7.2,97.2,7.2,-9.3144043,-1.5406664,106.5144043,8.7406664
2652,a100.8x7.2,100.8,7.2,-8.7314941,-2.011792,109.5314941,9.211792
2653,a104.4x7.2,104.4,7.2,-8.1385742,-2.37934,112.5385742,9.57934
2654,a108x7.2,108,7.2,-7.5492172,-2.6609171,115.5492172,9.8609171
2655,a111.6x7.2,111.6,7.2,-6.9733566,-2.8672216,118.5733566,10.0672216
2656,a115.2x7.2,115.2,7.2,-6.4187439,-3.0084608,121.6187439,10.2084608
2657,a118.8x7.2,118.8,7.2,-5.8909866,-3.0947006,124.6909866,10.2947006
2658,a122.4x7.2,122.4,7.2,-5.3935791,-3.1363619,127.7935791,10.3363619
2659,a126x7.2,126,7.2,-4.9326019,-3.1371496,130.9326019,10.3371496
2660,a129.6x7.2,129.6,7.2,-4.5025238,-3.1101225,134.1025238,10.3101225
2661,a133.2x7.2,133.2,7.2,-4.1019409,-3.0599955,137.3019409,10.2599955
2662,a136.8x7.2,136.8,7.2,-3.7306244,-2.9905327,140.5306244,10.1905327
2663,a140.4x7.2,140.4,7.2,-3.3880707,-2.9053295,143.7880707,10.1053295
2664,a144x7.2,144,7.2,-3.0734406,-2.8078335,147.0734406,10.0078335
2665,a147.6x7.2,147.6,7.2,-2.7863525,-2.7011536,150.3863525,9.9011536
2666,a151.2x7.2,151.2,7.2,-2.5288361,-2.5878504,153.7288361,9.7878504
2667,a154.8x7.2,154.8,7.2,-2.2943909,-2.4716156,157.0943909,9.6716156
2668,a158.4x7.2,158.4,7.2,-2.0810944,-2.3540638,160.4810944,9.5540638
2669,a162x7.2,162,7.2,-1.8874207,-2.2364929,163.8874207,9.4364929
2670,a165.6x7.2,165.6,7.2,-1.7118134,-2.1199511,167.3118134,9.3199511
2671,a169.2x7.2,169.2,7.2,-1.5527466,-2.0052937,170.7527466,9.2052937
2672,a172.8x7.2,172.8,7.2,-1.4098389,-1.8934,174.2098389,9.0934
2673,a176.4x7.2,176.4,7.2,-1.2825714,-1.7853506,177.6825714,8.9853506
2674,a-176.4x10.8,-176.4,10.8,0.4907928,-0.8921015,-176.8907928,11.6921015
2675,a-172.8x10.8,-172.8,10.8,0.5230286,-0.9733803,-173.3230286,11.7733803
2676,a-169.2x10.8,-169.2,10.8,0.5595367,-1.0621016,-169.7595367,11.8621016
2677,a-165.6x10.8,-165.6,10.8,0.6008667,-1.1584303,-166.2008667,11.9584303
2678,a-162x10.8,-162,10.8,0.6473999,-1.2627556,-162.6473999,12.0627556
2679,a-158.4x10.8,-158.4,10.8,0.7001282,-1.3759691,-159.1001282,12.1759691
2680,a-154.8x10.8,-154.8,10.8,0.7601807,-1.4991581,-155.5601807,12.2991581
2681,a-151.2x10.8,-151.2,10.8,0.8289917,-1.63365,-152.0289917,12.43365
2682,a-147.6x10.8,-147.6,10.8,0.908606,-1.7810471,-148.508606,12.5810471
2683,a-144x10.8,-144,10.8,1.0048523,-1.9466259,-145.0048523,12.7466259
2684,a-140.4x10.8,-140.4,10.8,1.1205536,-2.1305696,-141.5205536,12.9305696
2685,a-136.8x10.8,-136.8,10.8,1.2609283,-2.3348782,-138.0609283,13.1348782
2686,a-133.2x10.8,-133.2,10.8,1.4333313,-2.561742,-134.6333313,13.361742
2687,a-129.6x10.8,-129.6,10.8,1.6472229,-2.8129732,-131.2472229,13.6129732
2688,a-126x10.8,-126,10.8,1.9146423,-3.0893948,-127.9146423,13.8893948
2689,a-122.4x10.8,-122.4,10.8,2.2533051,-3.3901865,-124.6533051,14.1901865
2690,a-118.8x10.8,-118.8,10.8,2.7084839,-3.7029764,-121.5084839,14.5029764
2691,a-115.2x10.8,-115.2,10.8,3.2906845,-3.9862196,-118.4906845,14.7862196
2692,a-111.6x10.8,-111.6,10.8,4.0099548,-4.1842958,-115.6099548,14.9842958
2693,a-108x10.8,-108,10.8,4.8543701,-4.2257244,-112.8543701,15.0257244
2694,a-104.4x10.8,-104.4,10.8,5.7731949,-4.0332701,-110.1731949,14.8332701
2695,a-100.8x10.8,-100.8,10.8,6.6782257,-3.5442526,-107.4782257,14.3442526
2696,a-97.2x10.8,-97.2,10.8,7.4642075,-2.7388803,-104.6642075,13.5388803
2697,a-93.6x10.8,-93.6,10.8,8.1638016,-1.6802237,-101.7638016,12.4802237
2698,a-90x10.8,-90,10.8,8.8275681,-0.4264547,-98.8275681,11.2264547
2699,a-86.4x10.8,-86.4,10.8,9.4026733,1.0401772,-95.8026733,9.7598228
2700,a-82.8x10.8,-82.8,10.8,9.9126083,2.6848972,-92.7126083,8.1151028
2701,a-79.2x10.8,-79.2,10.8,10.458699,4.4049652,-89.658699,6.3950348
2702,a-75.6x10.8,-75.6,10.8,11.1788315,6.0424169,-86.7788315,4.7575831
2703,a-72x10.8,-72,10.8,12.1344757,7.4246896,-84.1344757,3.3753104
2704,a-68.4x10.8,-68.4,10.8,13.2665039,8.4623762,-81.6665039,2.3376238
2705,a-64.8x10.8,-64.8,10.8,14.4522659,9.2058716,-79.2522659,1.5941284
2706,a-61.2x10.8,-61.2,10.8,15.5854309,9.7307939,-76.7854309,1.0692061
2707,a-57.6x10.8,-57.6,10.8,16.5914978,10.1204665,-74.1914978,0.6795335
2708,a-54x10.8,-54,10.8,17.4325027,10.4519801,-71.4325027,0.3480199
2709,a-50.4x10.8,-50.4,10.8,18.0989243,10.7914524,-68.4989243,0.0085476
2710,a-46.8x10.8,-46.8,10.8,18.5569489,11.2206682,-65.3569489,-0.4206682
2711,a-43.2x10.8,-43.2,10.8,18.8156364,11.7941417,-62.0156364,-0.9941417
2712,a-39.6x10.8,-39.6,10.8,18.8784966,12.5246201,-58.4784966,-1.7246201
2713,a-36x10.8,-36,10.8,18.7172394,13.4268756,-54.7172394,-2.6268756
2714,a-32.4x10.8,-32.4,10.8,18.2833725,14.5146397,-50.6833725,-3.7146397
2715,a-28.8x10.8,-28.8,10.8,17.5111801,15.7967999,-46.3111801,-4.9967999
2716,a-25.2x10.8,-25.2,10.8,16.3289841,17.2687595,-41.5289841,-6.4687595
2717,a-21.6x10.8,-21.6,10.8,14.7043556,18.8886259,-36.3043556,-8.0886259
2718,a-18x10.8,-18,10.8,13.0507221,20.4732082,-31.0507221,-9.6732082
2719,a-14.4x10.8,-14.4,10.8,11.6253391,21.9310005,-26.0253391,-11.1310005
2720,a-10.8x10.8,-10.8,10.8,10.3516933,23.2653978,-21.1516933,-12.4653978
2721,a-7.2x10.8,-7.2,10.8,8.9882992,24.5115183,-16.1882992,-13.7115183
2722,a-3.6x10.8,-3.6,10.8,7.2919849,25.6914967,-10.8919849,-14.8914967
2723,a0x10.8,0,10.8,5.2131147,26.7738636,-5.2131147,-15.9738636
2724,a3.6x10.8,3.6,10.8,2.8838609,27.649205,0.7161391,-16.849205
2725,a7.2x10.8,7.2,10.8,0.6022803,28.2607029,6.5977197,-17.4607029
2726,a10.8x10.8,10.8,10.8,-1.4381907,28.5544746,12.2381907,-17.7544746
2727,a14.4x10.8,14.4,10.8,-3.1443249,28.5011509,17.5443249,-17.7011509
2728,a18x10.8,18,10.8,-4.4875679,28.0984123,22.4875679,-17.2984123
2729,a21.6x10.8,21.6,10.8,-5.4758324,27.3723782,27.0758324,-16.5723782
2730,a25.2x10.8,25.2,10.8,-6.122052,26.3721178,31.322052,-15.5721178
2731,a28.8x10.8,28.8,10.8,-6.4692909,25.1413324,35.2692909,-14.3413324
2732,a32.4x10.8,32.4,10.8,-6.7592751,23.7155998,39.1592751,-12.9155998
2733,a36x10.8,36,10.8,-7.1747055,22.0302113,43.1747055,-11.2302113
2734,a39.6x10.8,39.6,10.8,-7.7695641,20.077566,47.3695641,-9.277566
2735,a43.2x10.8,43.2,10.8,-8.4980476,17.9246228,51.6980476,-7.1246228
2736,a46.8x10.8,46.8,10.8,-9.2752983,15.6938894,56.0752983,-4.8938894
2737,a50.4x10.8,50.4,10.8,-10.1020409,13.4781211,60.5020409,-2.6781211
2738,a54x10.8,54,10.8,-10.8574677,11.4110708,64.8574677,-0.6110708
2739,a57.6x10.8,57.6,10.8,-11.4118408,9.5627242,69.0118408,1.2372758
2740,a61.2x10.8,61.2,10.8,-11.7426117,7.9402225,72.9426117,2.8597775
2741,a64.8x10.8,64.8,10.8,-11.8923828,6.5166395,76.6923828,4.2833605
2742,a68.4x10.8,68.4,10.8,-11.9533707,5.2387546,80.3533707,5.5612454
2743,a72x10.8,72,10.8,-12.0371323,4.0384582,84.0371323,6.7615418
2744,a75.6x10.8,75.6,10.8,-12.1794418,2.8709624,87.7794418,7.9290376
2745,a79.2x10.8,79.2,10.8,-12.1894653,1.7702349,91.3894653,9.0297651
2746,a82.8x10.8,82.8,10.8,-11.9936554,0.7552803,94.7936554,10.0447197
2747,a86.4x10.8,86.4,10.8,-11.6236206,-0.1731398,98.0236206,10.9731398
2748,a90x10.8,90,10.8,-11.1246796,-1.0087502,101.1246796,11.8087502
2749,a93.6x10.8,93.6,10.8,-10.5345749,-1.7372019,104.1345749,12.5372019
2750,a97.2x10.8,97.2,10.8,-9.8816574,-2.3414776,107.0816574,13.1414776
2751,a100.8x10.8,100.8,10.8,-9.1954834,-2.7994549,109.9954834,13.5994549
2752,a104.4x10.8,104.4,10.8,-8.5086075,-3.1394264,112.9086075,13.9394264
2753,a108x10.8,108,10.8,-7.8348236,-3.384598,115.8348236,14.184598
2754,a111.6x10.8,111.6,10.8,-7.1842331,-3.5478937,118.7842331,14.3478937
2755,a115.2x10.8,115.2,10.8,-6.5650604,-3.6414434,121.7650604,14.4414434
2756,a118.8x10.8,118.8,10.8,-5.983287,-3.6777679,124.783287,14.4777679
2757,a122.4x10.8,122.4,10.8,-5.4418961,-3.6705324,127.8418961,14.4705324
2758,a126x10.8,126,10.8,-4.9457092,-3.6263058,130.9457092,14.4263058
2759,a129.6x10.8,129.6,10.8,-4.485495,-3.5571653,134.085495,14.3571653
2760,a133.2x10.8,133.2,10.8,-4.059201,-3.4668524,137.259201,14.2668524
2761,a136.8x10.8,136.8,10.8,-3.6664307,-3.3587076,140.4664307,14.1587076
2762,a140.4x10.8,140.4,10.8,-3.3066956,-3.2363684,143.7066956,14.0363684
2763,a144x10.8,144,10.8,-2.9789734,-3.1036694,146.9789734,13.9036694
2764,a147.6x10.8,147.6,10.8,-2.6825165,-2.9642546,150.2825165,13.7642546
2765,a151.2x10.8,151.2,10.8,-2.4192017,-2.8214256,153.6192017,13.6214256
2766,a154.8x10.8,154.8,10.8,-2.1812317,-2.6783268,156.9812317,13.4783268
2767,a158.4x10.8,158.4,10.8,-1.9662262,-2.5364258,160.3662262,13.3364258
2768,a162x10.8,162,10.8,-1.7722626,-2.3967974,163.7722626,13.1967974
2769,a165.6x10.8,165.6,10.8,-1.5975403,-2.2602446,167.1975403,13.0602446
2770,a169.2x10.8,169.2,10.8,-1.4402893,-2.1273853,170.6402893,12.9273853
2771,a172.8x10.8,172.8,10.8,-1.3000366,-1.9990007,174.1000366,12.7990007
2772,a176.4x10.8,176.4,10.8,-1.1762177,-1.8761332,177.5762177,12.6761332
2773,a-176.4x14.4,-176.4,14.4,0.4119202,-0.8861443,-176.8119202,15.2861443
2774,a-172.8x14.4,-172.8,14.4,0.437793,-0.9711834,-173.237793,15.3711834
2775,a-169.2x14.4,-169.2,14.4,0.4675415,-1.0643726,-169.6675415,15.4643726
2776,a-165.6x14.4,-165.6,14.4,0.5013489,-1.1658569,-166.1013489,15.5658569
2777,a-162x14.4,-162,14.4,0.5396881,-1.2761208,-162.5396881,15.6761208
2778,a-158.4x14.4,-158.4,14.4,0.5832306,-1.3963781,-158.9832306,15.7963781
2779,a-154.8x14.4,-154.8,14.4,0.6329071,-1.5281664,-155.4329071,15.9281664
2780,a-151.2x14.4,-151.2,14.4,0.6899841,-1.6733719,-151.8899841,16.0733719
2781,a-147.6x14.4,-147.6,14.4,0.7560638,-1.8342587,-148.3560638,16.2342587
2782,a-144x14.4,-144,14.4,0.8366852,-2.0180756,-144.8366852,16.4180756
2783,a-140.4x14.4,-140.4,14.4,0.9346252,-2.2263847,-141.3346252,16.6263847
2784,a-136.8x14.4,-136.8,14.4,1.0555908,-2.4634491,-137.8555908,16.8634491
2785,a-133.2x14.4,-133.2,14.4,1.2073792,-2.734531,-134.4073792,17.134531
2786,a-129.6x14.4,-129.6,14.4,1.4005951,-3.0456196,-131.0005951,17.4456196
2787,a-126x14.4,-126,14.4,1.6497803,-3.4031197,-127.6497803,17.8031197
2788,a-122.4x14.4,-122.4,14.4,1.9773727,-3.8142811,-124.3773727,18.2142811
2789,a-118.8x14.4,-118.8,14.4,2.4543335,-4.2777496,-121.2543335,18.6777496
2790,a-115.2x14.4,-115.2,14.4,3.1153839,-4.7275597,-118.3153839,19.1275597
2791,a-111.6x14.4,-111.6,14.4,3.9848923,-5.0757977,-115.5848923,19.4757977
2792,a-108x14.4,-108,14.4,5.0526047,-5.2205101,-113.0526047,19.6205101
2793,a-104.4x14.4,-104.4,14.4,6.2435852,-5.0548283,-110.6435852,19.4548283
2794,a-100.8x14.4,-100.8,14.4,7.4157516,-4.4951855,-108.2157516,18.8951855
2795,a-97.2x14.4,-97.2,14.4,8.3815964,-3.5350433,-105.5815964,17.9350433
2796,a-93.6x14.4,-93.6,14.4,9.1982635,-2.3500057,-102.7982635,16.7500057
2797,a-90x14.4,-90,14.4,9.984024,-1.0952326,-99.984024,15.4952326
2798,a-86.4x14.4,-86.4,14.4,10.7065826,0.2470039,-97.1065826,14.1529961
2799,a-82.8x14.4,-82.8,14.4,11.3681976,1.6947693,-94.1681976,12.7052307
2800,a-79.2x14.4,-79.2,14.4,12.0197723,3.2154802,-91.2197723,11.1845198
2801,a-75.6x14.4,-75.6,14.4,12.7448868,4.7065882,-88.3448868,9.6934118
2802,a-72x14.4,-72,14.4,13.6014023,6.023498,-85.6014023,8.376502
2803,a-68.4x14.4,-68.4,14.4,14.5643173,7.0757722,-82.9643173,7.3242278
2804,a-64.8x14.4,-64.8,14.4,15.5602524,7.8991241,-80.3602524,6.5008759
2805,a-61.2x14.4,-61.2,14.4,16.5245026,8.5446538,-77.7245026,5.8553462
2806,a-57.6x14.4,-57.6,14.4,17.4053482,9.0820683,-75.0053482,5.3179317
2807,a-54x14.4,-54,14.4,18.1709671,9.5825914,-72.1709671,4.8174086
2808,a-50.4x14.4,-50.4,14.4,18.809877,10.1045865,-69.209877,4.2954135
2809,a-46.8x14.4,-46.8,14.4,19.2960007,10.7093805,-66.0960007,3.6906195
2810,a-43.2x14.4,-43.2,14.4,19.6260498,11.44144,-62.8260498,2.95856
2811,a-39.6x14.4,-39.6,14.4,19.7898468,12.3240999,-59.3898468,2.0759001
2812,a-36x14.4,-36,14.4,19.7498741,13.3869047,-55.7498741,1.0130953
2813,a-32.4x14.4,-32.4,14.4,19.4447609,14.6621535,-51.8447609,-0.2621535
2814,a-28.8x14.4,-28.8,14.4,18.7867462,16.1824484,-47.5867462,-1.7824484
2815,a-25.2x14.4,-25.2,14.4,17.6683777,17.9729804,-42.8683777,-3.5729804
2816,a-21.6x14.4,-21.6,14.4,16.0100464,20.0157894,-37.6100464,-5.6157894
2817,a-18x14.4,-18,14.4,14.2859421,22.0191206,-32.2859421,-7.6191206
2818,a-14.4x14.4,-14.4,14.4,12.8085495,23.8201994,-27.2085495,-9.4201994
2819,a-10.8x14.4,-10.8,14.4,11.4789211,25.4202122,-22.2789211,-11.0202122
2820,a-7.2x14.4,-7.2,14.4,10.0406616,26.8653883,-17.2406616,-12.4653883
2821,a-3.6x14.4,-3.6,14.4,8.2827991,28.1817974,-11.8827991,-13.7817974
2822,a0x14.4,0,14.4,6.2498078,29.3336615,-6.2498078,-14.9336615
2823,a3.6x14.4,3.6,14.4,4.0282814,30.2718224,-0.4282814,-15.8718224
2824,a7.2x14.4,7.2,14.4,1.6561315,30.9764828,5.5438685,-16.5764828
2825,a10.8x14.4,10.8,14.4,-0.7263538,31.3180946,11.5263538,-16.9180946
2826,a14.4x14.4,14.4,14.4,-2.9262691,31.2327236,17.3262691,-16.8327236
2827,a18x14.4,18,14.4,-4.7767067,30.7092804,22.7767067,-16.3092804
2828,a21.6x14.4,21.6,14.4,-6.1863598,29.7858328,27.7863598,-15.3858328
2829,a25.2x14.4,25.2,14.4,-7.1447838,28.555015,32.3447838,-14.155015
2830,a28.8x14.4,28.8,14.4,-7.7450592,27.0747112,36.5450592,-12.6747112
