index,cx,cy,newX,newY
a54x-14.4,54,-14.4,63.1500015,-46.31
a57.6x-14.4,57.6,-14.4,67.9400024,-45.25
a61.2x-14.4,61.2,-14.4,72.6200027,-44.17
a64.8x-14.4,64.8,-14.4,77.1500015,-43.1
a68.4x-14.4,68.4,-14.4,81.5299988,-42.02
a72x-14.4,72,-14.4,85.8099976,-40.93
a75.6x-14.4,75.6,-14.4,89.9700012,-39.82
a79.2x-14.4,79.2,-14.4,94.0400009,-38.68
a82.8x-14.4,82.8,-14.4,98.0100021,-37.54
a86.4x-14.4,86.4,-14.4,101.8799973,-36.4
a90x-14.4,90,-14.4,105.6299973,-35.29
a93.6x-14.4,93.6,-14.4,109.2600021,-34.24
a97.2x-14.4,97.2,-14.4,112.7600021,-33.29
a100.8x-14.4,100.8,-14.4,116.0999985,-32.54
a104.4x-14.4,104.4,-14.4,119.3499985,-32.03
a108x-14.4,108,-14.4,122.5,-31.77
a111.6x-14.4,111.6,-14.4,125.4499969,-31.75
a115.2x-14.4,115.2,-14.4,128.0899963,-31.96
a118.8x-14.4,118.8,-14.4,130.3800049,-32.4
a122.4x-14.4,122.4,-14.4,132.3999939,-33.03
a126x-14.4,126,-14.4,134.3699951,-33.64
a129.6x-14.4,129.6,-14.4,136.3099976,-33.9
a133.2x-14.4,133.2,-14.4,138.2899933,-33.73
a136.8x-14.4,136.8,-14.4,140.3999939,-33.17
a140.4x-14.4,140.4,-14.4,142.6900024,-32.33
a144x-14.4,144,-14.4,145.2400055,-31.33
a147.6x-14.4,147.6,-14.4,148.1999969,-30.23
a151.2x-14.4,151.2,-14.4,151.6199951,-29.15
a154.8x-14.4,154.8,-14.4,155.2100067,-28.18
a158.4x-14.4,158.4,-14.4,158.8200073,-27.36
a162x-14.4,162,-14.4,162.4100037,-26.67
a165.6x-14.4,165.6,-14.4,165.9499969,-26.06
a169.2x-14.4,169.2,-14.4,169.4799957,-25.5
a172.8x-14.4,172.8,-14.4,172.9799957,-24.99
a176.4x-14.4,176.4,-14.4,176.3999939,-24.53
a-180x-10.8,-180,-10.8,-180.9299927,-14.88
a-176.4x-10.8,-176.4,-10.8,-177.4600067,-14.97
a-172.8x-10.8,-172.8,-10.8,-174,-15.07
a-169.2x-10.8,-169.2,-10.8,-170.5599976,-15.16
a-165.6x-10.8,-165.6,-10.8,-167.1300049,-15.26
a-162x-10.8,-162,-10.8,-163.7200012,-15.36
a-158.4x-10.8,-158.4,-10.8,-160.3200073,-15.45
a-154.8x-10.8,-154.8,-10.8,-156.9499969,-15.55
a-151.2x-10.8,-151.2,-10.8,-153.5899963,-15.65
a-147.6x-10.8,-147.6,-10.8,-150.25,-15.75
a-144x-10.8,-144,-10.8,-146.9299927,-15.85
a-140.4x-10.8,-140.4,-10.8,-143.6399994,-15.95
a-136.8x-10.8,-136.8,-10.8,-140.3699951,-16.06
a-133.2x-10.8,-133.2,-10.8,-137.1199951,-16.18
a-129.6x-10.8,-129.6,-10.8,-133.8999939,-16.31
a-126x-10.8,-126,-10.8,-130.6999969,-16.46
a-122.4x-10.8,-122.4,-10.8,-127.5100021,-16.63
a-118.8x-10.8,-118.8,-10.8,-124.3499985,-16.84
a-115.2x-10.8,-115.2,-10.8,-121.1999969,-17.1
a-111.6x-10.8,-111.6,-10.8,-118.0500031,-17.42
a-108x-10.8,-108,-10.8,-114.8899994,-17.81
a-104.4x-10.8,-104.4,-10.8,-111.6999969,-18.28
a-100.8x-10.8,-100.8,-10.8,-108.4599991,-18.85
a-97.2x-10.8,-97.2,-10.8,-105.1200027,-19.55
a-93.6x-10.8,-93.6,-10.8,-101.6100006,-20.41
a-90x-10.8,-90,-10.8,-97.8899994,-21.44
a-86.4x-10.8,-86.4,-10.8,-94.0199966,-22.64
a-82.8x-10.8,-82.8,-10.8,-90.25,-23.93
a-79.2x-10.8,-79.2,-10.8,-86.9700012,-25.22
a-75.6x-10.8,-75.6,-10.8,-84.5100021,-26.37
a-72x-10.8,-72,-10.8,-82.8600006,-27.35
a-68.4x-10.8,-68.4,-10.8,-81.6200027,-28.25
a-64.8x-10.8,-64.8,-10.8,-80.4800034,-29.12
a-61.2x-10.8,-61.2,-10.8,-79.3600006,-29.93
a-57.6x-10.8,-57.6,-10.8,-78.1500015,-30.67
a-54x-10.8,-54,-10.8,-76.7300034,-31.36
a-50.4x-10.8,-50.4,-10.8,-74.9899979,-31.97
a-46.8x-10.8,-46.8,-10.8,-72.8399963,-32.47
a-43.2x-10.8,-43.2,-10.8,-70.2200012,-32.95
a-39.6x-10.8,-39.6,-10.8,-66.8899994,-33.6
a-36x-10.8,-36,-10.8,-62.6800003,-34.58
a-32.4x-10.8,-32.4,-10.8,-57.6899986,-35.87
a-28.8x-10.8,-28.8,-10.8,-52.2400017,-37.37
a-25.2x-10.8,-25.2,-10.8,-46.6899986,-38.87
a-21.6x-10.8,-21.6,-10.8,-41.1800003,-40.26
a-18x-10.8,-18,-10.8,-35.6899986,-41.53
a-14.4x-10.8,-14.4,-10.8,-30.2000008,-42.68
a-10.8x-10.8,-10.8,-10.8,-24.6900005,-43.7
a-7.2x-10.8,-7.2,-10.8,-19.1700001,-44.6
a-3.6x-10.8,-3.6,-10.8,-13.6499996,-45.35
a0x-10.8,0,-10.8,-8.1400003,-45.98
a3.6x-10.8,3.6,-10.8,-2.6900001,-46.45
a7.2x-10.8,7.2,-10.8,2.6300001,-46.82
a10.8x-10.8,10.8,-10.8,7.71,-47.11
a14.4x-10.8,14.4,-10.8,12.5500002,-47.32
a18x-10.8,18,-10.8,17.2199993,-47.47
a21.6x-10.8,21.6,-10.8,21.8299999,-47.55
a25.2x-10.8,25.2,-10.8,26.4500008,-47.55
a28.8x-10.8,28.8,-10.8,31.1299992,-47.48
a32.4x-10.8,32.4,-10.8,35.8699989,-47.33
a36x-10.8,36,-10.8,40.6800003,-47.09
a39.6x-10.8,39.6,-10.8,45.4799995,-46.76
a43.2x-10.8,43.2,-10.8,50.1800003,-46.27
a46.8x-10.8,46.8,-10.8,54.7400017,-45.59
a50.4x-10.8,50.4,-10.8,59.3699989,-44.64
a54x-10.8,54,-10.8,64.1699982,-43.5
a57.6x-10.8,57.6,-10.8,68.9499969,-42.31
a61.2x-10.8,61.2,-10.8,73.5999985,-41.11
a64.8x-10.8,64.8,-10.8,78.1100006,-39.94
a68.4x-10.8,68.4,-10.8,82.5,-38.77
a72x-10.8,72,-10.8,86.7799988,-37.6
a75.6x-10.8,75.6,-10.8,90.9800034,-36.4
a79.2x-10.8,79.2,-10.8,95.0800018,-35.17
a82.8x-10.8,82.8,-10.8,99.0800018,-33.93
a86.4x-10.8,86.4,-10.8,102.9499969,-32.67
a90x-10.8,90,-10.8,106.6999969,-31.45
a93.6x-10.8,93.6,-10.8,110.2799988,-30.29
a97.2x-10.8,97.2,-10.8,113.6600037,-29.25
a100.8x-10.8,100.8,-10.8,116.8000031,-28.48
a104.4x-10.8,104.4,-10.8,119.8499985,-27.99
a108x-10.8,108,-10.8,122.8199997,-27.73
a111.6x-10.8,111.6,-10.8,125.5999985,-27.71
a115.2x-10.8,115.2,-10.8,128.0700073,-27.93
a118.8x-10.8,118.8,-10.8,130.1999969,-28.38
a122.4x-10.8,122.4,-10.8,132.1900024,-29
a126x-10.8,126,-10.8,134.3399963,-29.5
a129.6x-10.8,129.6,-10.8,136.5800018,-29.63
a133.2x-10.8,133.2,-10.8,138.8800049,-29.38
a136.8x-10.8,136.8,-10.8,141.2400055,-28.81
a140.4x-10.8,140.4,-10.8,143.6999969,-28.03
a144x-10.8,144,-10.8,146.2899933,-27.17
a147.6x-10.8,147.6,-10.8,149.1999969,-26.24
a151.2x-10.8,151.2,-10.8,152.5099945,-25.29
a154.8x-10.8,154.8,-10.8,155.9700012,-24.4
a158.4x-10.8,158.4,-10.8,159.4900055,-23.61
a162x-10.8,162,-10.8,162.9900055,-22.92
a165.6x-10.8,165.6,-10.8,166.4900055,-22.32
a169.2x-10.8,169.2,-10.8,169.9600067,-21.77
a172.8x-10.8,172.8,-10.8,173.4199982,-21.29
a176.4x-10.8,176.4,-10.8,176.8500061,-20.83
a-180x-7.2,-180,-7.2,-181.0299988,-11.15
a-176.4x-7.2,-176.4,-7.2,-177.5599976,-11.23
a-172.8x-7.2,-172.8,-7.2,-174.1000061,-11.31
a-169.2x-7.2,-169.2,-7.2,-170.6600037,-11.39
a-165.6x-7.2,-165.6,-7.2,-167.2299957,-11.47
a-162x-7.2,-162,-7.2,-163.8200073,-11.55
a-158.4x-7.2,-158.4,-7.2,-160.4299927,-11.63
a-154.8x-7.2,-154.8,-7.2,-157.0599976,-11.7
a-151.2x-7.2,-151.2,-7.2,-153.6999969,-11.77
a-147.6x-7.2,-147.6,-7.2,-150.3699951,-11.85
a-144x-7.2,-144,-7.2,-147.0599976,-11.92
a-140.4x-7.2,-140.4,-7.2,-143.7799988,-11.99
a-136.8x-7.2,-136.8,-7.2,-140.5200043,-12.07
a-133.2x-7.2,-133.2,-7.2,-137.2899933,-12.16
a-129.6x-7.2,-129.6,-7.2,-134.0899963,-12.25
a-126x-7.2,-126,-7.2,-130.9199982,-12.37
a-122.4x-7.2,-122.4,-7.2,-127.7699966,-12.51
a-118.8x-7.2,-118.8,-7.2,-124.6600037,-12.69
a-115.2x-7.2,-115.2,-7.2,-121.5599976,-12.93
a-111.6x-7.2,-111.6,-7.2,-118.4700012,-13.23
a-108x-7.2,-108,-7.2,-115.3899994,-13.62
a-104.4x-7.2,-104.4,-7.2,-112.2699966,-14.12
a-100.8x-7.2,-100.8,-7.2,-109.1100006,-14.74
a-97.2x-7.2,-97.2,-7.2,-105.8499985,-15.54
a-93.6x-7.2,-93.6,-7.2,-102.4000015,-16.58
a-90x-7.2,-90,-7.2,-98.6900024,-17.92
a-86.4x-7.2,-86.4,-7.2,-94.7699966,-19.57
a-82.8x-7.2,-82.8,-7.2,-90.9400024,-21.39
a-79.2x-7.2,-79.2,-7.2,-87.6299973,-23.17
a-75.6x-7.2,-75.6,-7.2,-85.2300034,-24.61
a-72x-7.2,-72,-7.2,-83.6900024,-25.67
a-68.4x-7.2,-68.4,-7.2,-82.4800034,-26.56
a-64.8x-7.2,-64.8,-7.2,-81.3199997,-27.47
a-61.2x-7.2,-61.2,-7.2,-80.1299973,-28.34
a-57.6x-7.2,-57.6,-7.2,-78.8399963,-29.16
a-54x-7.2,-54,-7.2,-77.2900009,-29.93
a-50.4x-7.2,-50.4,-7.2,-75.3199997,-30.59
a-46.8x-7.2,-46.8,-7.2,-72.8600006,-31.08
a-43.2x-7.2,-43.2,-7.2,-70.0199966,-31.48
a-39.6x-7.2,-39.6,-7.2,-66.7099991,-31.96
a-36x-7.2,-36,-7.2,-62.7299995,-32.66
a-32.4x-7.2,-32.4,-7.2,-58.0800018,-33.65
a-28.8x-7.2,-28.8,-7.2,-52.9099998,-34.91
a-25.2x-7.2,-25.2,-7.2,-47.5200005,-36.31
a-21.6x-7.2,-21.6,-7.2,-42.0600014,-37.69
a-18x-7.2,-18,-7.2,-36.5499992,-38.99
a-14.4x-7.2,-14.4,-7.2,-31,-40.18
a-10.8x-7.2,-10.8,-7.2,-25.4099998,-41.24
a-7.2x-7.2,-7.2,-7.2,-19.7999992,-42.16
a-3.6x-7.2,-3.6,-7.2,-14.1800003,-42.95
a0x-7.2,0,-7.2,-8.5600004,-43.6
a3.6x-7.2,3.6,-7.2,-3.04,-44.08
a7.2x-7.2,7.2,-7.2,2.3,-44.46
a10.8x-7.2,10.8,-7.2,7.3800001,-44.76
a14.4x-7.2,14.4,-7.2,12.2299995,-44.99
a18x-7.2,18,-7.2,16.9300003,-45.16
a21.6x-7.2,21.6,-7.2,21.5900002,-45.26
a25.2x-7.2,25.2,-7.2,26.2700005,-45.29
a28.8x-7.2,28.8,-7.2,31.0100002,-45.22
a32.4x-7.2,32.4,-7.2,35.7999992,-45.04
a36x-7.2,36,-7.2,40.6899986,-44.74
a39.6x-7.2,39.6,-7.2,45.6599998,-44.3
a43.2x-7.2,43.2,-7.2,50.6300011,-43.69
a46.8x-7.2,46.8,-7.2,55.5499992,-42.87
a50.4x-7.2,50.4,-7.2,60.4399986,-41.81
a54x-7.2,54,-7.2,65.3099976,-40.57
a57.6x-7.2,57.6,-7.2,70.0599976,-39.27
a61.2x-7.2,61.2,-7.2,74.6699982,-37.99
a64.8x-7.2,64.8,-7.2,79.1299973,-36.73
a68.4x-7.2,68.4,-7.2,83.4899979,-35.5
a72x-7.2,72,-7.2,87.7799988,-34.27
a75.6x-7.2,75.6,-7.2,92.0199966,-32.99
a79.2x-7.2,79.2,-7.2,96.1699982,-31.65
a82.8x-7.2,82.8,-7.2,100.1999969,-30.28
a86.4x-7.2,86.4,-7.2,104.1100006,-28.9
a90x-7.2,90,-7.2,107.8499985,-27.54
a93.6x-7.2,93.6,-7.2,111.3799973,-26.25
a97.2x-7.2,97.2,-7.2,114.6200027,-25.14
a100.8x-7.2,100.8,-7.2,117.5199966,-24.38
a104.4x-7.2,104.4,-7.2,120.3399963,-23.97
a108x-7.2,108,-7.2,123.1299973,-23.81
a111.6x-7.2,111.6,-7.2,125.7399979,-23.86
a115.2x-7.2,115.2,-7.2,128.0399933,-24.14
a118.8x-7.2,118.8,-7.2,130.0599976,-24.59
a122.4x-7.2,122.4,-7.2,132.1000061,-25.06
a126x-7.2,126,-7.2,134.4700012,-25.26
a129.6x-7.2,129.6,-7.2,136.9400024,-25.21
a133.2x-7.2,133.2,-7.2,139.4499969,-24.96
a136.8x-7.2,136.8,-7.2,141.9799957,-24.51
a140.4x-7.2,140.4,-7.2,144.5200043,-23.91
a144x-7.2,144,-7.2,147.1499939,-23.17
a147.6x-7.2,147.6,-7.2,150.0500031,-22.3
a151.2x-7.2,151.2,-7.2,153.3200073,-21.38
a154.8x-7.2,154.8,-7.2,156.7100067,-20.53
a158.4x-7.2,158.4,-7.2,160.1399994,-19.76
a162x-7.2,162,-7.2,163.5800018,-19.09
a165.6x-7.2,165.6,-7.2,167.0200043,-18.49
a169.2x-7.2,169.2,-7.2,170.4499969,-17.96
a172.8x-7.2,172.8,-7.2,173.8699951,-17.48
a176.4x-7.2,176.4,-7.2,177.3000031,-17.03
a-180x-3.6,-180,-3.6,-181.1000061,-7.42
a-176.4x-3.6,-176.4,-3.6,-177.6300049,-7.49
a-172.8x-3.6,-172.8,-3.6,-174.1799927,-7.55
a-169.2x-3.6,-169.2,-3.6,-170.7400055,-7.62
a-165.6x-3.6,-165.6,-3.6,-167.3099976,-7.68
a-162x-3.6,-162,-3.6,-163.8999939,-7.74
a-158.4x-3.6,-158.4,-3.6,-160.5099945,-7.8
a-154.8x-3.6,-154.8,-3.6,-157.1399994,-7.85
a-151.2x-3.6,-151.2,-3.6,-153.7899933,-7.9
a-147.6x-3.6,-147.6,-3.6,-150.4600067,-7.94
a-144x-3.6,-144,-3.6,-147.1600037,-7.99
a-140.4x-3.6,-140.4,-3.6,-143.8800049,-8.03
a-136.8x-3.6,-136.8,-3.6,-140.6399994,-8.07
a-133.2x-3.6,-133.2,-3.6,-137.4299927,-8.11
a-129.6x-3.6,-129.6,-3.6,-134.25,-8.17
a-126x-3.6,-126,-3.6,-131.1000061,-8.24
a-122.4x-3.6,-122.4,-3.6,-128,-8.33
a-118.8x-3.6,-118.8,-3.6,-124.9400024,-8.47
a-115.2x-3.6,-115.2,-3.6,-121.9000015,-8.66
a-111.6x-3.6,-111.6,-3.6,-118.9000015,-8.93
a-108x-3.6,-108,-3.6,-115.9000015,-9.29
a-104.4x-3.6,-104.4,-3.6,-112.9000015,-9.79
a-100.8x-3.6,-100.8,-3.6,-109.8499985,-10.45
a-97.2x-3.6,-97.2,-3.6,-106.7200012,-11.33
a-93.6x-3.6,-93.6,-3.6,-103.3899994,-12.54
a-90x-3.6,-90,-3.6,-99.7900009,-14.14
a-86.4x-3.6,-86.4,-3.6,-95.9599991,-16.17
a-82.8x-3.6,-82.8,-3.6,-92.1399994,-18.5
a-79.2x-3.6,-79.2,-3.6,-88.7300034,-20.8
a-75.6x-3.6,-75.6,-3.6,-86.1600037,-22.67
a-72x-3.6,-72,-3.6,-84.5400009,-23.92
a-68.4x-3.6,-68.4,-3.6,-83.3099976,-24.86
a-64.8x-3.6,-64.8,-3.6,-82.1500015,-25.77
a-61.2x-3.6,-61.2,-3.6,-80.9300003,-26.58
a-57.6x-3.6,-57.6,-3.6,-79.5699997,-27.29
a-54x-3.6,-54,-3.6,-77.9199982,-27.88
a-50.4x-3.6,-50.4,-3.6,-75.7399979,-28.37
a-46.8x-3.6,-46.8,-3.6,-73.0100021,-28.79
a-43.2x-3.6,-43.2,-3.6,-69.9499969,-29.19
a-39.6x-3.6,-39.6,-3.6,-66.5599976,-29.64
a-36x-3.6,-36,-3.6,-62.7000008,-30.27
a-32.4x-3.6,-32.4,-3.6,-58.3100014,-31.17
a-28.8x-3.6,-28.8,-3.6,-53.4599991,-32.34
a-25.2x-3.6,-25.2,-3.6,-48.2900009,-33.69
a-21.6x-3.6,-21.6,-3.6,-42.9199982,-35.1
a-18x-3.6,-18,-3.6,-37.4099998,-36.45
a-14.4x-3.6,-14.4,-3.6,-31.8099995,-37.71
a-10.8x-3.6,-10.8,-3.6,-26.1399994,-38.83
a-7.2x-3.6,-7.2,-3.6,-20.4200001,-39.81
a-3.6x-3.6,-3.6,-3.6,-14.6899996,-40.64
a0x-3.6,0,-3.6,-8.9700003,-41.3
a3.6x-3.6,3.6,-3.6,-3.3900001,-41.78
a7.2x-3.6,7.2,-3.6,1.95,-42.15
a10.8x-3.6,10.8,-3.6,7.02,-42.45
a14.4x-3.6,14.4,-3.6,11.8599997,-42.69
a18x-3.6,18,-3.6,16.5799999,-42.87
a21.6x-3.6,21.6,-3.6,21.2700005,-43
a25.2x-3.6,25.2,-3.6,26.0100002,-43.06
a28.8x-3.6,28.8,-3.6,30.8400002,-43
a32.4x-3.6,32.4,-3.6,35.75,-42.82
a36x-3.6,36,-3.6,40.7900009,-42.47
a39.6x-3.6,39.6,-3.6,45.9399986,-41.94
a43.2x-3.6,43.2,-3.6,51.1699982,-41.19
a46.8x-3.6,46.8,-3.6,56.4099998,-40.2
a50.4x-3.6,50.4,-3.6,61.5600014,-38.96
a54x-3.6,54,-3.6,66.5199966,-37.56
a57.6x-3.6,57.6,-3.6,71.2600021,-36.14
a61.2x-3.6,61.2,-3.6,75.7900009,-34.77
a64.8x-3.6,64.8,-3.6,80.1699982,-33.46
a68.4x-3.6,68.4,-3.6,84.4700012,-32.2
a72x-3.6,72,-3.6,88.75,-30.94
a75.6x-3.6,75.6,-3.6,93.0599976,-29.6
a79.2x-3.6,79.2,-3.6,97.3000031,-28.13
a82.8x-3.6,82.8,-3.6,101.4000015,-26.61
a86.4x-3.6,86.4,-3.6,105.3399963,-25.08
a90x-3.6,90,-3.6,109.0599976,-23.59
a93.6x-3.6,93.6,-3.6,112.5,-22.24
a97.2x-3.6,97.2,-3.6,115.5400009,-21.15
a100.8x-3.6,100.8,-3.6,118.1200027,-20.53
a104.4x-3.6,104.4,-3.6,120.6900024,-20.3
a108x-3.6,108,-3.6,123.3300018,-20.32
a111.6x-3.6,111.6,-3.6,125.8099976,-20.5
a115.2x-3.6,115.2,-3.6,128.0200043,-20.78
a118.8x-3.6,118.8,-3.6,130.0399933,-21.05
a122.4x-3.6,122.4,-3.6,132.2299957,-21.18
a126x-3.6,126,-3.6,134.7400055,-21.15
a129.6x-3.6,129.6,-3.6,137.3200073,-21.03
a133.2x-3.6,133.2,-3.6,139.9199982,-20.8
a136.8x-3.6,136.8,-3.6,142.5399933,-20.44
a140.4x-3.6,140.4,-3.6,145.1999969,-19.91
a144x-3.6,144,-3.6,147.9400024,-19.19
a147.6x-3.6,147.6,-3.6,150.8899994,-18.31
a151.2x-3.6,151.2,-3.6,154.1100006,-17.39
a154.8x-3.6,154.8,-3.6,157.4299927,-16.56
a158.4x-3.6,158.4,-3.6,160.7799988,-15.83
a162x-3.6,162,-3.6,164.1600037,-15.18
a165.6x-3.6,165.6,-3.6,167.5399933,-14.61
a169.2x-3.6,169.2,-3.6,170.9199982,-14.09
a172.8x-3.6,172.8,-3.6,174.3200073,-13.62
a176.4x-3.6,176.4,-3.6,177.7200012,-13.19
a-180x0,-180,0,-181.1699982,-3.69
a-176.4x0,-176.4,0,-177.6999969,-3.75
a-172.8x0,-172.8,0,-174.2400055,-3.8
a-169.2x0,-169.2,0,-170.8000031,-3.85
a-165.6x0,-165.6,0,-167.3699951,-3.89
a-162x0,-162,0,-163.9700012,-3.93
a-158.4x0,-158.4,0,-160.5700073,-3.97
a-154.8x0,-154.8,0,-157.1999969,-4
a-151.2x0,-151.2,0,-153.8500061,-4.02
a-147.6x0,-147.6,0,-150.5200043,-4.04
a-144x0,-144,0,-147.2200012,-4.05
a-140.4x0,-140.4,0,-143.9600067,-4.05
a-136.8x0,-136.8,0,-140.7200012,-4.05
a-133.2x0,-133.2,0,-137.5200043,-4.05
a-129.6x0,-129.6,0,-134.3699951,-4.05
a-126x0,-126,0,-131.25,-4.06
a-122.4x0,-122.4,0,-128.1900024,-4.09
a-118.8x0,-118.8,0,-125.1800003,-4.16
a-115.2x0,-115.2,0,-122.2200012,-4.28
a-111.6x0,-111.6,0,-119.3099976,-4.48
a-108x0,-108,0,-116.4199982,-4.8
a-104.4x0,-104.4,0,-113.5500031,-5.26
a-100.8x0,-100.8,0,-110.6500015,-5.92
a-97.2x0,-97.2,0,-107.6900024,-6.84
a-93.6x0,-93.6,0,-104.5500031,-8.13
a-90x0,-90,0,-101.1699982,-9.89
a-86.4x0,-86.4,0,-97.5400009,-12.16
a-82.8x0,-82.8,0,-93.8199997,-14.82
a-79.2x0,-79.2,0,-90.3399963,-17.58
a-75.6x0,-75.6,0,-87.5500031,-19.96
a-72x0,-72,0,-85.6900024,-21.59
a-68.4x0,-68.4,0,-84.3099976,-22.74
a-64.8x0,-64.8,0,-83.0699997,-23.61
a-61.2x0,-61.2,0,-81.7799988,-24.27
a-57.6x0,-57.6,0,-80.3099976,-24.73
a-54x0,-54,0,-78.5100021,-25.02
a-50.4x0,-50.4,0,-76.2200012,-25.23
a-46.8x0,-46.8,0,-73.3700027,-25.53
a-43.2x0,-43.2,0,-70.1999969,-25.98
a-39.6x0,-39.6,0,-66.7600021,-26.56
a-36x0,-36,0,-62.9799995,-27.32
a-32.4x0,-32.4,0,-58.7799988,-28.31
a-28.8x0,-28.8,0,-54.1500015,-29.54
a-25.2x0,-25.2,0,-49.1699982,-30.97
a-21.6x0,-21.6,0,-43.8600006,-32.46
a-18x0,-18,0,-38.3400002,-33.92
a-14.4x0,-14.4,0,-32.6800003,-35.27
a-10.8x0,-10.8,0,-26.8999996,-36.49
a-7.2x0,-7.2,0,-21.0599995,-37.53
a-3.6x0,-3.6,0,-15.1899996,-38.4
a0x0,0,0,-9.3500004,-39.07
a3.6x0,3.6,0,-3.72,-39.54
a7.2x0,7.2,0,1.61,-39.9
a10.8x0,10.8,0,6.6500001,-40.17
a14.4x0,14.4,0,11.46,-40.4
a18x0,18,0,16.1700001,-40.59
a21.6x0,21.6,0,20.8799992,-40.75
a25.2x0,25.2,0,25.6499996,-40.85
a28.8x0,28.8,0,30.5699997,-40.84
a32.4x0,32.4,0,35.6300011,-40.69
a36x0,36,0,40.8499985,-40.34
a39.6x0,39.6,0,46.25,-39.74
a43.2x0,43.2,0,51.7799988,-38.85
a46.8x0,46.8,0,57.3400002,-37.65
a50.4x0,50.4,0,62.7799988,-36.15
a54x0,54,0,67.8600006,-34.5
a57.6x0,57.6,0,72.5699997,-32.89
a61.2x0,61.2,0,76.9800034,-31.41
a64.8x0,64.8,0,81.1999969,-30.09
a68.4x0,68.4,0,85.3799973,-28.87
a72x0,72,0,89.6600037,-27.63
a75.6x0,75.6,0,94.0999985,-26.22
a79.2x0,79.2,0,98.5,-24.58
a82.8x0,82.8,0,102.6900024,-22.87
a86.4x0,86.4,0,106.6299973,-21.19
a90x0,90,0,110.2799988,-19.64
a93.6x0,93.6,0,113.5500031,-18.32
a97.2x0,97.2,0,116.3199997,-17.36
a100.8x0,100.8,0,118.5800018,-16.89
a104.4x0,104.4,0,120.9100037,-16.8
a108x0,108,0,123.4100037,-16.96
a111.6x0,111.6,0,125.8600006,-17.22
a115.2x0,115.2,0,128.1199951,-17.4
a118.8x0,118.8,0,130.2700043,-17.38
a122.4x0,122.4,0,132.5399933,-17.19
a126x0,126,0,135.0700073,-17.02
a129.6x0,129.6,0,137.6900024,-16.85
a133.2x0,133.2,0,140.3699951,-16.58
a136.8x0,136.8,0,143.1000061,-16.17
a140.4x0,140.4,0,145.8800049,-15.62
a144x0,144,0,148.7299957,-14.92
a147.6x0,147.6,0,151.7100067,-14.09
a151.2x0,151.2,0,154.8699951,-13.26
a154.8x0,154.8,0,158.1100006,-12.5
a158.4x0,158.4,0,161.3999939,-11.82
a162x0,162,0,164.7100067,-11.22
a165.6x0,165.6,0,168.0299988,-10.68
a169.2x0,169.2,0,171.3800049,-10.19
a172.8x0,172.8,0,174.7400055,-9.74
a176.4x0,176.4,0,178.1199951,-9.33
a-180x3.6,-180,3.6,-181.2200012,0.03
a-176.4x3.6,-176.4,3.6,-177.75,-0.01
a-172.8x3.6,-172.8,3.6,-174.2899933,-0.04
a-169.2x3.6,-169.2,3.6,-170.8500061,-0.07
a-165.6x3.6,-165.6,3.6,-167.4199982,-0.1
a-162x3.6,-162,3.6,-164.0099945,-0.12
a-158.4x3.6,-158.4,3.6,-160.6199951,-0.14
a-154.8x3.6,-154.8,3.6,-157.2400055,-0.14
a-151.2x3.6,-151.2,3.6,-153.8899994,-0.14
a-147.6x3.6,-147.6,3.6,-150.5599976,-0.13
a-144x3.6,-144,3.6,-147.2599945,-0.1
a-140.4x3.6,-140.4,3.6,-144,-0.07
a-136.8x3.6,-136.8,3.6,-140.7700043,-0.02
a-133.2x3.6,-133.2,3.6,-137.5800018,0.03
a-129.6x3.6,-129.6,3.6,-134.4400024,0.09
a-126x3.6,-126,3.6,-131.3500061,0.15
a-122.4x3.6,-122.4,3.6,-128.3200073,0.21
a-118.8x3.6,-118.8,3.6,-125.3700027,0.23
a-115.2x3.6,-115.2,3.6,-122.4899979,0.21
a-111.6x3.6,-111.6,3.6,-119.6800003,0.12
a-108x3.6,-108,3.6,-116.9300003,-0.1
a-104.4x3.6,-104.4,3.6,-114.2200012,-0.49
a-100.8x3.6,-100.8,3.6,-111.5100021,-1.11
a-97.2x3.6,-97.2,3.6,-108.7399979,-2.02
a-93.6x3.6,-93.6,3.6,-105.8399963,-3.34
a-90x3.6,-90,3.6,-102.7399979,-5.14
a-86.4x3.6,-86.4,3.6,-99.3899994,-7.49
a-82.8x3.6,-82.8,3.6,-95.8600006,-10.32
a-79.2x3.6,-79.2,3.6,-92.4100037,-13.35
a-75.6x3.6,-75.6,3.6,-89.4599991,-16.14
a-72x3.6,-72,3.6,-87.3000031,-18.2
a-68.4x3.6,-68.4,3.6,-85.6699982,-19.58
a-64.8x3.6,-64.8,3.6,-84.2699966,-20.43
a-61.2x3.6,-61.2,3.6,-82.8199997,-20.92
a-57.6x3.6,-57.6,3.6,-81.1699982,-21.17
a-54x3.6,-54,3.6,-79.1999969,-21.27
a-50.4x3.6,-50.4,3.6,-76.8199997,-21.36
a-46.8x3.6,-46.8,3.6,-73.9599991,-21.67
a-43.2x3.6,-43.2,3.6,-70.8000031,-22.23
a-39.6x3.6,-39.6,3.6,-67.3799973,-22.99
a-36x3.6,-36,3.6,-63.6599998,-23.95
a-32.4x3.6,-32.4,3.6,-59.5800018,-25.13
a-28.8x3.6,-28.8,3.6,-55.1100006,-26.53
a-25.2x3.6,-25.2,3.6,-50.25,-28.11
