index,x,y,dx,dy
a-46.8x-165.6,-46.8,-165.6,-1.939699793,0.540284715
a-43.2x-165.6,-43.2,-165.6,-1.954033374,0.474443403
a-39.6x-165.6,-39.6,-165.6,-1.966642269,0.409598279
a-36x-165.6,-36,-165.6,-1.973337392,0.343260281
a-32.4x-165.6,-32.4,-165.6,-1.978215552,0.277523239
a-28.8x-165.6,-28.8,-165.6,-1.977973211,0.21128949
a-25.2x-165.6,-25.2,-165.6,-1.974372446,0.145828736
a-21.6x-165.6,-21.6,-165.6,-1.966938537,0.080413526
a-18x-165.6,-18,-165.6,-1.955286265,0.016384902
a-14.4x-165.6,-14.4,-165.6,-1.940336234,-0.045022799
a-10.8x-165.6,-10.8,-165.6,-1.921221782,-0.108423425
a-7.2x-165.6,-7.2,-165.6,-1.898502001,-0.16949094
a-3.6x-165.6,-3.6,-165.6,-1.872420898,-0.226912799
a0x-165.6,0,-165.6,-1.842627507,-0.283612724
a3.6x-165.6,3.6,-165.6,-1.809825488,-0.336948748
a7.2x-165.6,7.2,-165.6,-1.773987927,-0.389447222
a10.8x-165.6,10.8,-165.6,-1.734586107,-0.437657384
a14.4x-165.6,14.4,-165.6,-1.693473288,-0.482390777
a18x-165.6,18,-165.6,-1.648750848,-0.524373146
a21.6x-165.6,21.6,-165.6,-1.602864044,-0.562722396
a25.2x-165.6,25.2,-165.6,-1.553493602,-0.598310021
a28.8x-165.6,28.8,-165.6,-1.502936799,-0.631013511
a32.4x-165.6,32.4,-165.6,-1.45084668,-0.66014507
a36x-165.6,36,-165.6,-1.396885278,-0.68191427
a39.6x-165.6,39.6,-165.6,-1.343638278,-0.703832025
a43.2x-165.6,43.2,-165.6,-1.286924752,-0.720686809
a46.8x-165.6,46.8,-165.6,-1.232144711,-0.734507301
a50.4x-165.6,50.4,-165.6,-1.175770431,-0.742789778
a54x-165.6,54,-165.6,-1.119582114,-0.748834503
a57.6x-165.6,57.6,-165.6,-1.064573796,-0.750413155
a61.2x-165.6,61.2,-165.6,-1.007634724,-0.748270377
a64.8x-165.6,64.8,-165.6,-0.954649376,-0.743196123
a68.4x-165.6,68.4,-165.6,-0.899878848,-0.734292716
a72x-165.6,72,-165.6,-0.847732581,-0.721294935
a75.6x-165.6,75.6,-165.6,-0.79706708,-0.705526908
a79.2x-165.6,79.2,-165.6,-0.746243119,-0.687134054
a82.8x-165.6,82.8,-165.6,-0.700387907,-0.664805414
a86.4x-165.6,86.4,-165.6,-0.651785583,-0.641216494
a90x-165.6,90,-165.6,-0.610025238,-0.6125004
a93.6x-165.6,93.6,-165.6,-0.566439934,-0.584395532
a97.2x-165.6,97.2,-165.6,-0.526843898,-0.553224147
a100.8x-165.6,100.8,-165.6,-0.490518548,-0.519552321
a104.4x-165.6,104.4,-165.6,-0.453704075,-0.483453914
a108x-165.6,108,-165.6,-0.424021252,-0.446386598
a111.6x-165.6,111.6,-165.6,-0.39063376,-0.407607995
a115.2x-165.6,115.2,-165.6,-0.365626349,-0.367844788
a118.8x-165.6,118.8,-165.6,-0.338207181,-0.326868747
a122.4x-165.6,122.4,-165.6,-0.316818021,-0.285690411
a126x-165.6,126,-165.6,-0.296487468,-0.242846559
a129.6x-165.6,129.6,-165.6,-0.276826084,-0.199441832
a133.2x-165.6,133.2,-165.6,-0.264174139,-0.155947409
a136.8x-165.6,136.8,-165.6,-0.246921576,-0.111698925
a140.4x-165.6,140.4,-165.6,-0.239464296,-0.067521712
a144x-165.6,144,-165.6,-0.226226421,-0.022908473
a147.6x-165.6,147.6,-165.6,-0.222538824,0.020532146
a151.2x-165.6,151.2,-165.6,-0.214920505,0.063901064
a154.8x-165.6,154.8,-165.6,-0.210917413,0.108011766
a158.4x-165.6,158.4,-165.6,-0.20887855,0.151424209
a162x-165.6,162,-165.6,-0.20554227,0.193648565
a165.6x-165.6,165.6,-165.6,-0.20997611,0.235743412
a169.2x-165.6,169.2,-165.6,-0.206502614,0.277826865
a172.8x-165.6,172.8,-165.6,-0.213851758,0.319411651
a176.4x-165.6,176.4,-165.6,-0.211043628,0.360518798
a-180x-162,-180,-162,-0.251189733,1.899764038
a-176.4x-162,-176.4,-162,-0.299427695,1.88576958
a-172.8x-162,-172.8,-162,-0.345072597,1.871363148
a-169.2x-162,-169.2,-162,-0.395857324,1.85639151
a-165.6x-162,-165.6,-162,-0.442942134,1.840887717
a-162x-162,-162,-162,-0.496382311,1.824970619
a-158.4x-162,-158.4,-162,-0.544940222,1.808435361
a-154.8x-162,-154.8,-162,-0.599038657,1.790905097
a-151.2x-162,-151.2,-162,-0.6497404,1.772594513
a-147.6x-162,-147.6,-162,-0.705169054,1.753493757
a-144x-162,-144,-162,-0.75795313,1.733136182
a-140.4x-162,-140.4,-162,-0.813338235,1.711890529
a-136.8x-162,-136.8,-162,-0.867750918,1.689614574
a-133.2x-162,-133.2,-162,-0.923542187,1.665945302
a-129.6x-162,-129.6,-162,-0.978589721,1.640565231
a-126x-162,-126,-162,-1.034901078,1.614041942
a-122.4x-162,-122.4,-162,-1.090167829,1.585441896
a-118.8x-162,-118.8,-162,-1.146277679,1.555287416
a-115.2x-162,-115.2,-162,-1.2013976,1.523499685
a-111.6x-162,-111.6,-162,-1.256925482,1.490647934
a-108x-162,-108,-162,-1.311484918,1.454755782
a-104.4x-162,-104.4,-162,-1.365808767,1.417030015
a-100.8x-162,-100.8,-162,-1.419467295,1.378358781
a-97.2x-162,-97.2,-162,-1.471304244,1.336517248
a-93.6x-162,-93.6,-162,-1.524235788,1.291674058
a-90x-162,-90,-162,-1.572649168,1.246541232
a-86.4x-162,-86.4,-162,-1.623055818,1.199114443
a-82.8x-162,-82.8,-162,-1.668302125,1.147773361
a-79.2x-162,-79.2,-162,-1.715516556,1.096531951
a-75.6x-162,-75.6,-162,-1.757180407,1.04060373
a-72x-162,-72,-162,-1.799339059,0.984735401
a-68.4x-162,-68.4,-162,-1.836884926,0.925114091
a-64.8x-162,-64.8,-162,-1.873172595,0.864531878
a-61.2x-162,-61.2,-162,-1.906055067,0.802211754
a-57.6x-162,-57.6,-162,-1.935742221,0.737869472
a-54x-162,-54,-162,-1.962643759,0.672119799
a-50.4x-162,-50.4,-162,-1.985354458,0.605426293
a-46.8x-162,-46.8,-162,-2.005966306,0.536633089
a-43.2x-162,-43.2,-162,-2.020584156,0.468166533
a-39.6x-162,-39.6,-162,-2.033731074,0.398272364
a-36x-162,-36,-162,-2.040864334,0.3289068
a-32.4x-162,-32.4,-162,-2.045512917,0.258848913
a-28.8x-162,-28.8,-162,-2.045185099,0.188904096
a-25.2x-162,-25.2,-162,-2.041041499,0.118479468
a-21.6x-162,-21.6,-162,-2.032876242,0.0499321
a-18x-162,-18,-162,-2.020177807,-0.017988646
a-14.4x-162,-14.4,-162,-2.003759592,-0.085824748
a-10.8x-162,-10.8,-162,-1.983147118,-0.14978758
a-7.2x-162,-7.2,-162,-1.958644082,-0.212621641
a-3.6x-162,-3.6,-162,-1.930547933,-0.275597045
a0x-162,0,-162,-1.898442643,-0.333807771
a3.6x-162,3.6,-162,-1.863206575,-0.391127455
a7.2x-162,7.2,-162,-1.824462307,-0.44328585
a10.8x-162,10.8,-162,-1.782250097,-0.49457359
a14.4x-162,14.4,-162,-1.73784984,-0.543006022
a18x-162,18,-162,-1.689689238,-0.587864612
a21.6x-162,21.6,-162,-1.640290933,-0.629294137
a25.2x-162,25.2,-162,-1.587098559,-0.666192867
a28.8x-162,28.8,-162,-1.53319537,-0.698559554
a32.4x-162,32.4,-162,-1.477418447,-0.726765368
a36x-162,36,-162,-1.419345214,-0.756113161
a39.6x-162,39.6,-162,-1.3624566,-0.776005
a43.2x-162,43.2,-162,-1.301735121,-0.793888087
a46.8x-162,46.8,-162,-1.242970299,-0.80634977
a50.4x-162,50.4,-162,-1.18259053,-0.816741099
a54x-162,54,-162,-1.122560621,-0.821224911
a57.6x-162,57.6,-162,-1.063818182,-0.822619208
a61.2x-162,61.2,-162,-1.003039692,-0.820247987
a64.8x-162,64.8,-162,-0.946606108,-0.813423235
a68.4x-162,68.4,-162,-0.888240857,-0.803135556
a72x-162,72,-162,-0.832909363,-0.790281108
a75.6x-162,75.6,-162,-0.77880283,-0.773450154
a79.2x-162,79.2,-162,-0.724712875,-0.752412263
a82.8x-162,82.8,-162,-0.676183788,-0.729792869
a86.4x-162,86.4,-162,-0.62467181,-0.702142156
a90x-162,90,-162,-0.58040889,-0.675032057
a93.6x-162,93.6,-162,-0.534998586,-0.642080057
a97.2x-162,97.2,-162,-0.493129851,-0.608186456
a100.8x-162,100.8,-162,-0.454786004,-0.57249271
a104.4x-162,104.4,-162,-0.416011991,-0.534923978
a108x-162,108,-162,-0.384975466,-0.49542238
a111.6x-162,111.6,-162,-0.350122355,-0.454304612
a115.2x-162,115.2,-162,-0.324259991,-0.412051252
a118.8x-162,118.8,-162,-0.295982883,-0.369563209
a122.4x-162,122.4,-162,-0.273006921,-0.324558858
a126x-162,126,-162,-0.252773468,-0.279942238
a129.6x-162,129.6,-162,-0.232542332,-0.235521415
a133.2x-162,133.2,-162,-0.219368452,-0.189618949
a136.8x-162,136.8,-162,-0.201767902,-0.143211303
a140.4x-162,140.4,-162,-0.194452777,-0.097409836
a144x-162,144,-162,-0.181642904,-0.052234965
a147.6x-162,147.6,-162,-0.17762301,-0.006396815
a151.2x-162,151.2,-162,-0.1702183,0.039185259
a154.8x-162,154.8,-162,-0.166622791,0.083979377
a158.4x-162,158.4,-162,-0.165578016,0.128258902
a162x-162,162,-162,-0.162568581,0.17206116
a165.6x-162,165.6,-162,-0.16769989,0.215479384
a169.2x-162,169.2,-162,-0.163830557,0.258601163
a172.8x-162,172.8,-162,-0.171907463,0.301403311
a176.4x-162,176.4,-162,-0.170537554,0.342605102
a-180x-158.4,-180,-158.4,-0.264713616,1.928333071
a-176.4x-158.4,-176.4,-158.4,-0.313327463,1.915631528
a-172.8x-158.4,-172.8,-158.4,-0.359419311,1.902209991
a-169.2x-158.4,-169.2,-158.4,-0.410900893,1.888369579
a-165.6x-158.4,-165.6,-158.4,-0.458775183,1.87373647
a-162x-158.4,-162,-158.4,-0.512493721,1.858672699
a-158.4x-158.4,-158.4,-158.4,-0.56194114,1.842802088
a-154.8x-158.4,-154.8,-158.4,-0.616828609,1.826203377
a-151.2x-158.4,-151.2,-158.4,-0.668543006,1.808728854
a-147.6x-158.4,-147.6,-158.4,-0.724913355,1.790079093
a-144x-158.4,-144,-158.4,-0.778708538,1.770374867
a-140.4x-158.4,-140.4,-158.4,-0.835365104,1.749433289
a-136.8x-158.4,-136.8,-158.4,-0.890934655,1.727201295
a-133.2x-158.4,-133.2,-158.4,-0.948204354,1.70355694
a-129.6x-158.4,-129.6,-158.4,-1.004743745,1.678510346
a-126x-158.4,-126,-158.4,-1.062647908,1.651608315
a-122.4x-158.4,-122.4,-158.4,-1.119464904,1.623342658
a-118.8x-158.4,-118.8,-158.4,-1.177359776,1.593439404
a-115.2x-158.4,-115.2,-158.4,-1.23420053,1.561529073
a-111.6x-158.4,-111.6,-158.4,-1.291763237,1.527108618
a-108x-158.4,-108,-158.4,-1.348286392,1.491273751
a-104.4x-158.4,-104.4,-158.4,-1.404823793,1.453483012
a-100.8x-158.4,-100.8,-158.4,-1.460606605,1.412388348
a-97.2x-158.4,-97.2,-158.4,-1.514413967,1.369975686
a-93.6x-158.4,-93.6,-158.4,-1.569470071,1.326169356
a-90x-158.4,-90,-158.4,-1.620259129,1.278335152
a-86.4x-158.4,-86.4,-158.4,-1.672986876,1.227779243
a-82.8x-158.4,-82.8,-158.4,-1.720281598,1.176996802
a-79.2x-158.4,-79.2,-158.4,-1.770054119,1.120937429
a-75.6x-158.4,-75.6,-158.4,-1.813466176,1.066255892
a-72x-158.4,-72,-158.4,-1.858025291,1.006553913
a-68.4x-158.4,-68.4,-158.4,-1.897427102,0.94618764
a-64.8x-158.4,-64.8,-158.4,-1.936030571,0.882761118
a-61.2x-158.4,-61.2,-158.4,-1.970098012,0.817393536
a-57.6x-158.4,-57.6,-158.4,-2.001806202,0.751055383
a-54x-158.4,-54,-158.4,-2.0299946,0.682723738
a-50.4x-158.4,-50.4,-158.4,-2.053988942,0.612732455
a-46.8x-158.4,-46.8,-158.4,-2.075780483,0.541579828
a-43.2x-158.4,-43.2,-158.4,-2.091004571,0.468870489
a-39.6x-158.4,-39.6,-158.4,-2.104982515,0.396440164
a-36x-158.4,-36,-158.4,-2.112352174,0.322275589
a-32.4x-158.4,-32.4,-158.4,-2.11708091,0.248080695
a-28.8x-158.4,-28.8,-158.4,-2.11645065,0.1735489
a-25.2x-158.4,-25.2,-158.4,-2.111907704,0.10054074
a-21.6x-158.4,-21.6,-158.4,-2.102989369,0.027306466
a-18x-158.4,-18,-158.4,-2.089301704,-0.044653608
a-14.4x-158.4,-14.4,-158.4,-2.071370734,-0.11462006
a-10.8x-158.4,-10.8,-158.4,-2.048942609,-0.186477597
a-7.2x-158.4,-7.2,-158.4,-2.022695137,-0.254934779
a-3.6x-158.4,-3.6,-158.4,-1.992387088,-0.319191757
a0x-158.4,0,-158.4,-1.957965837,-0.383271245
a3.6x-158.4,3.6,-158.4,-1.920051601,-0.443398927
a7.2x-158.4,7.2,-158.4,-1.877794526,-0.503646347
a10.8x-158.4,10.8,-158.4,-1.832433964,-0.557465776
a14.4x-158.4,14.4,-158.4,-1.784836092,-0.607701682
a18x-158.4,18,-158.4,-1.733014535,-0.654476093
a21.6x-158.4,21.6,-158.4,-1.679680583,-0.697178575
a25.2x-158.4,25.2,-158.4,-1.623154949,-0.736724712
a28.8x-158.4,28.8,-158.4,-1.565202715,-0.773226755
a32.4x-158.4,32.4,-158.4,-1.505278573,-0.806377663
a36x-158.4,36,-158.4,-1.443294942,-0.829499113
a39.6x-158.4,39.6,-158.4,-1.381788158,-0.85400782
a43.2x-158.4,43.2,-158.4,-1.317016508,-0.871603089
a46.8x-158.4,46.8,-158.4,-1.25394759,-0.88671977
a50.4x-158.4,50.4,-158.4,-1.189436169,-0.895009859
a54x-158.4,54,-158.4,-1.125216399,-0.901050812
a57.6x-158.4,57.6,-158.4,-1.062400577,-0.901850376
a61.2x-158.4,61.2,-158.4,-0.997861222,-0.898485093
a64.8x-158.4,64.8,-158.4,-0.93746007,-0.891560219
a68.4x-158.4,68.4,-158.4,-0.87541215,-0.880432495
a72x-158.4,72,-158.4,-0.816344421,-0.864042254
a75.6x-158.4,75.6,-158.4,-0.758946975,-0.844842719
a79.2x-158.4,79.2,-158.4,-0.701599053,-0.823525659
a82.8x-158.4,82.8,-158.4,-0.649936659,-0.797030765
a86.4x-158.4,86.4,-158.4,-0.595519339,-0.769645826
a90x-158.4,90,-158.4,-0.548365127,-0.736206609
a93.6x-158.4,93.6,-158.4,-0.501136123,-0.703564795
a97.2x-158.4,97.2,-158.4,-0.456507413,-0.667333704
a100.8x-158.4,100.8,-158.4,-0.416239148,-0.628422124
a104.4x-158.4,104.4,-158.4,-0.375734468,-0.587749453
a108x-158.4,108,-158.4,-0.343089092,-0.545348853
a111.6x-158.4,111.6,-158.4,-0.307141361,-0.501163213
a115.2x-158.4,115.2,-158.4,-0.279939776,-0.456261186
a118.8x-158.4,118.8,-158.4,-0.250961,-0.40949165
a122.4x-158.4,122.4,-158.4,-0.226867079,-0.363045879
a126x-158.4,126,-158.4,-0.206266375,-0.315310414
a129.6x-158.4,129.6,-158.4,-0.185433398,-0.266748879
a133.2x-158.4,133.2,-158.4,-0.172126469,-0.218639949
a136.8x-158.4,136.8,-158.4,-0.15434,-0.170913377
a140.4x-158.4,140.4,-158.4,-0.147426778,-0.122722306
a144x-158.4,144,-158.4,-0.134537775,-0.073529765
a147.6x-158.4,147.6,-158.4,-0.13044283,-0.025832374
a151.2x-158.4,151.2,-158.4,-0.123944537,0.021876227
a154.8x-158.4,154.8,-158.4,-0.120906498,0.068901429
a158.4x-158.4,158.4,-158.4,-0.120946444,0.114123507
a162x-158.4,162,-158.4,-0.118142793,0.159589526
a165.6x-158.4,165.6,-158.4,-0.12334346,0.204147491
a169.2x-158.4,169.2,-158.4,-0.120238829,0.248630469
a172.8x-158.4,172.8,-158.4,-0.129316895,0.291415499
a176.4x-158.4,176.4,-158.4,-0.129489153,0.333386882
a-180x-154.8,-180,-154.8,-0.277027878,1.956636106
a-176.4x-154.8,-176.4,-154.8,-0.326134586,1.944964762
a-172.8x-154.8,-172.8,-154.8,-0.372910557,1.932947292
a-169.2x-154.8,-169.2,-154.8,-0.424837137,1.920055187
a-165.6x-154.8,-165.6,-154.8,-0.473474991,1.906499609
a-162x-154.8,-162,-154.8,-0.527724894,1.892385424
a-158.4x-154.8,-158.4,-154.8,-0.578024084,1.877527606
a-154.8x-154.8,-154.8,-154.8,-0.633734828,1.861943479
a-151.2x-154.8,-151.2,-154.8,-0.686630926,1.845422585
a-147.6x-154.8,-147.6,-154.8,-0.743845985,1.827746371
a-144x-154.8,-144,-154.8,-0.79892284,1.809015747
a-140.4x-154.8,-140.4,-154.8,-0.856932139,1.788885833
a-136.8x-154.8,-136.8,-154.8,-0.913821845,1.767274644
a-133.2x-154.8,-133.2,-154.8,-0.972718299,1.744275249
a-129.6x-154.8,-129.6,-154.8,-1.030637943,1.719687574
a-126x-154.8,-126,-154.8,-1.090166997,1.69347662
a-122.4x-154.8,-122.4,-154.8,-1.148565492,1.665560881
a-118.8x-154.8,-118.8,-154.8,-1.208533931,1.635628329
a-115.2x-154.8,-115.2,-154.8,-1.267323675,1.603675414
a-111.6x-154.8,-111.6,-154.8,-1.327096139,1.569636392
a-108x-154.8,-108,-154.8,-1.385584743,1.533472338
a-104.4x-154.8,-104.4,-154.8,-1.444260869,1.495055121
a-100.8x-154.8,-100.8,-154.8,-1.502298901,1.454922532
a-97.2x-154.8,-97.2,-154.8,-1.558695121,1.411422404
a-93.6x-154.8,-93.6,-154.8,-1.615954449,1.364884254
a-90x-154.8,-90,-154.8,-1.669083803,1.31682499
a-86.4x-154.8,-86.4,-154.8,-1.724524153,1.266592357
a-82.8x-154.8,-82.8,-154.8,-1.774414403,1.211795454
a-79.2x-154.8,-79.2,-154.8,-1.826524546,1.157159495
a-75.6x-154.8,-75.6,-154.8,-1.87211268,1.09658988
a-72x-154.8,-72,-154.8,-1.919348881,1.03629138
a-68.4x-154.8,-68.4,-154.8,-1.96079522,0.971205178
a-64.8x-154.8,-64.8,-154.8,-2.001557303,0.905311213
a-61.2x-154.8,-61.2,-154.8,-2.037528603,0.836885821
a-57.6x-154.8,-57.6,-154.8,-2.070991516,0.766043217
a-54x-154.8,-54,-154.8,-2.10121792,0.693261351
a-50.4x-154.8,-50.4,-154.8,-2.126263279,0.618393349
a-46.8x-154.8,-46.8,-154.8,-2.149078819,0.542810532
a-43.2x-154.8,-43.2,-154.8,-2.165762826,0.46604189
a-39.6x-154.8,-39.6,-154.8,-2.180208544,0.388094619
a-36x-154.8,-36,-154.8,-2.188140283,0.309669313
a-32.4x-154.8,-32.4,-154.8,-2.192960424,0.230373061
a-28.8x-154.8,-28.8,-154.8,-2.192091516,0.151846353
a-25.2x-154.8,-25.2,-154.8,-2.187196161,0.072860106
a-21.6x-154.8,-21.6,-154.8,-2.177354111,-0.004703703
a-18x-154.8,-18,-154.8,-2.162430401,-0.082149091
a-14.4x-154.8,-14.4,-154.8,-2.143078382,-0.159837826
a-10.8x-154.8,-10.8,-154.8,-2.119059197,-0.230888638
a-7.2x-154.8,-7.2,-154.8,-2.090866054,-0.301883205
a-3.6x-154.8,-3.6,-154.8,-2.058180466,-0.372855275
a0x-154.8,0,-154.8,-2.020978069,-0.439213115
a3.6x-154.8,3.6,-154.8,-1.979945603,-0.504239861
a7.2x-154.8,7.2,-154.8,-1.934930858,-0.562487816
a10.8x-154.8,10.8,-154.8,-1.885771577,-0.620534965
a14.4x-154.8,14.4,-154.8,-1.834607143,-0.675123554
a18x-154.8,18,-154.8,-1.778754347,-0.725269036
a21.6x-154.8,21.6,-154.8,-1.721739786,-0.771681132
a25.2x-154.8,25.2,-154.8,-1.660891674,-0.813584663
a28.8x-154.8,28.8,-154.8,-1.598779848,-0.850152032
a32.4x-154.8,32.4,-154.8,-1.534348457,-0.881318049
a36x-154.8,36,-154.8,-1.467973481,-0.912895476
a39.6x-154.8,39.6,-154.8,-1.401976262,-0.93465238
a43.2x-154.8,43.2,-154.8,-1.332685116,-0.954221415
a46.8x-154.8,46.8,-154.8,-1.265227525,-0.967173301
a50.4x-154.8,50.4,-154.8,-1.196142934,-0.978038286
a54x-154.8,54,-154.8,-1.127508698,-0.981847607
a57.6x-154.8,57.6,-154.8,-1.060340618,-0.982316287
a61.2x-154.8,61.2,-154.8,-0.9915432,-0.978090416
a64.8x-154.8,64.8,-154.8,-0.927055782,-0.968936315
a68.4x-154.8,68.4,-154.8,-0.861044757,-0.956181496
a72x-154.8,72,-154.8,-0.79815115,-0.940702214
a75.6x-154.8,75.6,-154.8,-0.737140267,-0.920511255
a79.2x-154.8,79.2,-154.8,-0.676371885,-0.895424051
a82.8x-154.8,82.8,-154.8,-0.621314642,-0.86871058
a86.4x-154.8,86.4,-154.8,-0.564269965,-0.836851969
a90x-154.8,90,-154.8,-0.51421042,-0.804566235
a93.6x-154.8,93.6,-154.8,-0.46418074,-0.766525106
a97.2x-154.8,97.2,-154.8,-0.417274773,-0.727236115
a100.8x-154.8,100.8,-154.8,-0.37514693,-0.686040405
a104.4x-154.8,104.4,-154.8,-0.332492474,-0.642829451
a108x-154.8,108,-154.8,-0.298081278,-0.597693427
a111.6x-154.8,111.6,-154.8,-0.261223633,-0.551455886
a115.2x-154.8,115.2,-154.8,-0.232766114,-0.503807032
a118.8x-154.8,118.8,-154.8,-0.203066449,-0.455449083
a122.4x-154.8,122.4,-154.8,-0.178108922,-0.404895961
a126x-154.8,126,-154.8,-0.157453235,-0.354993017
a129.6x-154.8,129.6,-154.8,-0.135603788,-0.304641491
a133.2x-154.8,133.2,-154.8,-0.122877928,-0.253695738
a136.8x-154.8,136.8,-154.8,-0.105059734,-0.202619315
a140.4x-154.8,140.4,-154.8,-0.09792028,-0.152022978
a144x-154.8,144,-154.8,-0.085552985,-0.103076578
a147.6x-154.8,147.6,-154.8,-0.081487252,-0.052776936
a151.2x-154.8,151.2,-154.8,-0.076099975,-0.003646085
a154.8x-154.8,154.8,-154.8,-0.073289816,0.04444273
a158.4x-154.8,158.4,-154.8,-0.074630818,0.092979786
a162x-154.8,162,-154.8,-0.071843138,0.140111985
a165.6x-154.8,165.6,-154.8,-0.078627025,0.186363177
a169.2x-154.8,169.2,-154.8,-0.075985351,0.231153891
a172.8x-154.8,172.8,-154.8,-0.086480459,0.274686184
a176.4x-154.8,176.4,-154.8,-0.08755419,0.317013399
a-180x-151.2,-180,-151.2,-0.288102323,1.988522013
a-176.4x-151.2,-176.4,-151.2,-0.337763097,1.978238579
a-172.8x-151.2,-172.8,-151.2,-0.385272442,1.967046833
a-169.2x-151.2,-169.2,-151.2,-0.437700609,1.955370811
a-165.6x-151.2,-165.6,-151.2,-0.487028045,1.943346515
a-162x-151.2,-162,-151.2,-0.541979969,1.930466008
a-158.4x-151.2,-158.4,-151.2,-0.593175059,1.916766463
a-154.8x-151.2,-154.8,-151.2,-0.649763504,1.901924544
a-151.2x-151.2,-151.2,-151.2,-0.703845909,1.885968492
a-147.6x-151.2,-147.6,-151.2,-0.762266093,1.869008944
a-144x-151.2,-144,-151.2,-0.818472676,1.850653292
a-140.4x-151.2,-140.4,-151.2,-0.877857527,1.831117157
a-136.8x-151.2,-136.8,-151.2,-0.936140567,1.810151168
a-133.2x-151.2,-133.2,-151.2,-0.996598357,1.787601412
a-129.6x-151.2,-129.6,-151.2,-1.05617076,1.763398985
a-126x-151.2,-126,-151.2,-1.117504343,1.73782084
a-122.4x-151.2,-122.4,-151.2,-1.177695366,1.709616319
a-118.8x-151.2,-118.8,-151.2,-1.239855872,1.67944843
a-115.2x-151.2,-115.2,-151.2,-1.300564943,1.647298976
a-111.6x-151.2,-111.6,-151.2,-1.362580208,1.613155579
a-108x-151.2,-108,-151.2,-1.423352203,1.576347346
a-104.4x-151.2,-104.4,-151.2,-1.484513902,1.537323148
a-100.8x-151.2,-100.8,-151.2,-1.544774352,1.495242483
a-97.2x-151.2,-97.2,-151.2,-1.604025338,1.451229063
a-93.6x-151.2,-93.6,-151.2,-1.663790615,1.404319755
a-90x-151.2,-90,-151.2,-1.719770743,1.353829986
a-86.4x-151.2,-86.4,-151.2,-1.777783973,1.30074892
a-82.8x-151.2,-82.8,-151.2,-1.830289246,1.246051961
a-79.2x-151.2,-79.2,-151.2,-1.885107695,1.186127338
a-75.6x-151.2,-75.6,-151.2,-1.933070819,1.126611694
a-72x-151.2,-72,-151.2,-1.983372407,1.062095152
a-68.4x-151.2,-68.4,-151.2,-2.026977738,0.995945625
a-64.8x-151.2,-64.8,-151.2,-2.070142564,0.92626292
a-61.2x-151.2,-61.2,-151.2,-2.10833366,0.854522191
a-57.6x-151.2,-57.6,-151.2,-2.144269798,0.78079531
a-54x-151.2,-54,-151.2,-2.175841422,0.704962502
a-50.4x-151.2,-50.4,-151.2,-2.202921419,0.627339625
a-46.8x-151.2,-46.8,-151.2,-2.22666333,0.547350149
a-43.2x-151.2,-43.2,-151.2,-2.244949969,0.466939979
a-39.6x-151.2,-39.6,-151.2,-2.26001565,0.385139413
a-36x-151.2,-36,-151.2,-2.268472742,0.301991955
a-32.4x-151.2,-32.4,-151.2,-2.273470862,0.218899388
a-28.8x-151.2,-28.8,-151.2,-2.272567355,0.135551935
a-25.2x-151.2,-25.2,-151.2,-2.26712523,0.05309051
a-21.6x-151.2,-21.6,-151.2,-2.2562321,-0.029998877
a-18x-151.2,-18,-151.2,-2.240293204,-0.111437297
a-14.4x-151.2,-14.4,-151.2,-2.219693969,-0.190039605
a-10.8x-151.2,-10.8,-151.2,-2.19375978,-0.270524445
a-7.2x-151.2,-7.2,-151.2,-2.163254918,-0.348110516
a-3.6x-151.2,-3.6,-151.2,-2.127915916,-0.421362051
a0x-151.2,0,-151.2,-2.088126391,-0.493793059
a3.6x-151.2,3.6,-151.2,-2.043691633,-0.561634651
a7.2x-151.2,7.2,-151.2,-1.995341759,-0.628086631
a10.8x-151.2,10.8,-151.2,-1.942812398,-0.689075734
a14.4x-151.2,14.4,-151.2,-1.887297586,-0.746064308
a18x-151.2,18,-151.2,-1.827499029,-0.799328133
a21.6x-151.2,21.6,-151.2,-1.766295491,-0.847977934
a25.2x-151.2,25.2,-151.2,-1.700837255,-0.89214636
a28.8x-151.2,28.8,-151.2,-1.634165572,-0.93229869
a32.4x-151.2,32.4,-151.2,-1.565033166,-0.968203904
a36x-151.2,36,-151.2,-1.493970589,-0.995293022
a39.6x-151.2,39.6,-151.2,-1.42293529,-1.02127134
a43.2x-151.2,43.2,-151.2,-1.348901429,-1.040474816
a46.8x-151.2,46.8,-151.2,-1.276599148,-1.056094369
a50.4x-151.2,50.4,-151.2,-1.202687919,-1.064448373
a54x-151.2,54,-151.2,-1.129327277,-1.070059792
a57.6x-151.2,57.6,-151.2,-1.057497489,-1.069681274
a61.2x-151.2,61.2,-151.2,-0.984169737,-1.064612482
a64.8x-151.2,64.8,-151.2,-0.915229261,-1.055408124
a68.4x-151.2,68.4,-151.2,-0.84508828,-1.041108075
a72x-151.2,72,-151.2,-0.778058927,-1.021561316
a75.6x-151.2,75.6,-151.2,-0.713301366,-0.998570023
a79.2x-151.2,79.2,-151.2,-0.648817488,-0.972593848
a82.8x-151.2,82.8,-151.2,-0.5903715,-0.941690705
a86.4x-151.2,86.4,-151.2,-0.530244603,-0.90887509
a90x-151.2,90,-151.2,-0.476700428,-0.870884603
a93.6x-151.2,93.6,-151.2,-0.424395054,-0.832185142
