OBJECTID,index,cx,cy,x,y,dx,dy
101,a-180x-176.4,-180,-176.4,-180,-176.4,9.99876E-11,1.00016E-10
102,a-176.4x-176.4,-176.4,-176.4,-176.4,-176.4,1.00016E-10,1.00016E-10
103,a-172.8x-176.4,-172.8,-176.4,-172.8,-176.4,1.00016E-10,1.00016E-10
104,a-169.2x-176.4,-169.2,-176.4,-169.2,-176.4,9.99876E-11,1.00016E-10
105,a-165.6x-176.4,-165.6,-176.4,-165.6,-176.4,9.99876E-11,1.00016E-10
106,a-162x-176.4,-162,-176.4,-162,-176.4,9.99876E-11,1.00016E-10
107,a-158.4x-176.4,-158.4,-176.4,-158.4,-176.4,1.00016E-10,1.00016E-10
108,a-154.8x-176.4,-154.8,-176.4,-154.8,-176.4,1.00016E-10,1.00016E-10
109,a-151.2x-176.4,-151.2,-176.4,-151.2,-176.4,9.99876E-11,1.00016E-10
110,a-147.6x-176.4,-147.6,-176.4,-147.6,-176.4,9.99876E-11,1.00016E-10
111,a-144x-176.4,-144,-176.4,-144,-176.4,9.99876E-11,1.00016E-10
112,a-140.4x-176.4,-140.4,-176.4,-140.4,-176.4,1.00016E-10,1.00016E-10
113,a-136.8x-176.4,-136.8,-176.4,-136.8,-176.4,1.00016E-10,1.00016E-10
114,a-133.2x-176.4,-133.2,-176.4,-133.2,-176.4,9.99876E-11,1.00016E-10
115,a-129.6x-176.4,-129.6,-176.4,-129.6,-176.4,9.99876E-11,1.00016E-10
116,a-126x-176.4,-126,-176.4,-126,-176.4,1.00002E-10,1.00016E-10
117,a-122.4x-176.4,-122.4,-176.4,-122.4,-176.4,1.00002E-10,1.00016E-10
118,a-118.8x-176.4,-118.8,-176.4,-118.8,-176.4,1.00002E-10,1.00016E-10
119,a-115.2x-176.4,-115.2,-176.4,-115.2,-176.4,1.00002E-10,1.00016E-10
120,a-111.6x-176.4,-111.6,-176.4,-111.6,-176.4,9.99876E-11,1.00016E-10
121,a-108x-176.4,-108,-176.4,-108,-176.4,1.00002E-10,1.00016E-10
122,a-104.4x-176.4,-104.4,-176.4,-104.4,-176.4,1.00002E-10,1.00016E-10
123,a-100.8x-176.4,-100.8,-176.4,-100.8,-176.4,1.00002E-10,1.00016E-10
124,a-97.2x-176.4,-97.2,-176.4,-97.2,-176.4,1.00002E-10,1.00016E-10
125,a-93.6x-176.4,-93.6,-176.4,-93.6,-176.4,9.99876E-11,1.00016E-10
126,a-90x-176.4,-90,-176.4,-90,-176.4,1.00002E-10,1.00016E-10
127,a-86.4x-176.4,-86.4,-176.4,-86.4,-176.4,1.00002E-10,1.00016E-10
128,a-82.8x-176.4,-82.8,-176.4,-82.8,-176.4,1.00002E-10,1.00016E-10
129,a-79.2x-176.4,-79.2,-176.4,-79.2,-176.4,1.00002E-10,1.00016E-10
130,a-75.6x-176.4,-75.6,-176.4,-75.6,-176.4,9.99876E-11,1.00016E-10
131,a-72x-176.4,-72,-176.4,-72,-176.4,1.00002E-10,1.00016E-10
132,a-68.4x-176.4,-68.4,-176.4,-68.4,-176.4,1.00002E-10,1.00016E-10
133,a-64.8x-176.4,-64.8,-176.4,-64.8,-176.4,1.00002E-10,1.00016E-10
134,a-61.2x-176.4,-61.2,-176.4,-61.2,-176.4,1.00002E-10,1.00016E-10
135,a-57.6x-176.4,-57.6,-176.4,-57.6,-176.4,1.00002E-10,1.00016E-10
136,a-54x-176.4,-54,-176.4,-54,-176.4,1.00002E-10,1.00016E-10
137,a-50.4x-176.4,-50.4,-176.4,-50.4,-176.4,1.00002E-10,1.00016E-10
138,a-46.8x-176.4,-46.8,-176.4,-46.8,-176.4,9.99947E-11,1.00016E-10
139,a-43.2x-176.4,-43.2,-176.4,-43.2,-176.4,1.00002E-10,1.00016E-10
140,a-39.6x-176.4,-39.6,-176.4,-39.6,-176.4,1.00002E-10,1.00016E-10
141,a-36x-176.4,-36,-176.4,-36,-176.4,1.00002E-10,1.00016E-10
142,a-32.4x-176.4,-32.4,-176.4,-32.4,-176.4,1.00002E-10,1.00016E-10
143,a-28.8x-176.4,-28.8,-176.4,-28.8,-176.4,1.00002E-10,1.00016E-10
144,a-25.2x-176.4,-25.2,-176.4,-25.2,-176.4,9.99982E-11,1.00016E-10
145,a-21.6x-176.4,-21.6,-176.4,-21.6,-176.4,1.00002E-10,1.00016E-10
146,a-18x-176.4,-18,-176.4,-18,-176.4,9.99982E-11,1.00016E-10
147,a-14.4x-176.4,-14.4,-176.4,-14.4,-176.4,1E-10,1.00016E-10
148,a-10.8x-176.4,-10.8,-176.4,-10.8,-176.4,1E-10,1.00016E-10
149,a-7.2x-176.4,-7.2,-176.4,-7.2,-176.4,1E-10,1.00016E-10
150,a-3.6x-176.4,-3.6,-176.4,-3.6,-176.4,9.99703E-11,1.00016E-10
151,a0x-176.4,9.9988E-11,-176.4,0,-176.4,9.9988E-11,1.00016E-10
152,a3.6x-176.4,3.6,-176.4,3.6,-176.4,9.99498E-11,1.00016E-10
153,a7.2x-176.4,7.2,-176.4,7.2,-176.4,9.99698E-11,1.00016E-10
154,a10.8x-176.4,10.8,-176.4,10.8,-176.4,9.98988E-11,1.00016E-10
155,a14.4x-176.4,14.4,-176.4,14.4,-176.4,9.99005E-11,1.00016E-10
156,a18x-176.4,18,-176.4,18,-176.4,9.98988E-11,1.00016E-10
157,a21.6x-176.4,21.6,-176.4,21.6,-176.4,9.98988E-11,1.00016E-10
158,a25.2x-176.4,25.2,-176.4,25.2,-176.4,9.99023E-11,1.00016E-10
159,a28.8x-176.4,28.8,-176.4,28.8,-176.4,9.98988E-11,1.00016E-10
160,a32.4x-176.4,32.4,-176.4,32.4,-176.4,9.99023E-11,1.00016E-10
161,a36x-176.4,36,-176.4,36,-176.4,9.99023E-11,1.00016E-10
162,a39.6x-176.4,39.6,-176.4,39.6,-176.4,9.98952E-11,1.00016E-10
163,a43.2x-176.4,43.2,-176.4,43.2,-176.4,9.98952E-11,1.00016E-10
164,a46.8x-176.4,46.8,-176.4,46.8,-176.4,9.99023E-11,1.00016E-10
165,a50.4x-176.4,50.4,-176.4,50.4,-176.4,9.99023E-11,1.00016E-10
166,a54x-176.4,54,-176.4,54,-176.4,9.99023E-11,1.00016E-10
167,a57.6x-176.4,57.6,-176.4,57.6,-176.4,9.98952E-11,1.00016E-10
168,a61.2x-176.4,61.2,-176.4,61.2,-176.4,9.98952E-11,1.00016E-10
169,a64.8x-176.4,64.8,-176.4,64.8,-176.4,9.99023E-11,1.00016E-10
170,a68.4x-176.4,68.4,-176.4,68.4,-176.4,9.98881E-11,1.00016E-10
171,a72x-176.4,72,-176.4,72,-176.4,9.99023E-11,1.00016E-10
172,a75.6x-176.4,75.6,-176.4,75.6,-176.4,9.99023E-11,1.00016E-10
173,a79.2x-176.4,79.2,-176.4,79.2,-176.4,9.99023E-11,1.00016E-10
174,a82.8x-176.4,82.8,-176.4,82.8,-176.4,9.99023E-11,1.00016E-10
175,a86.4x-176.4,86.4,-176.4,86.4,-176.4,9.98881E-11,1.00016E-10
176,a90x-176.4,90,-176.4,90,-176.4,9.99023E-11,1.00016E-10
177,a93.6x-176.4,93.6,-176.4,93.6,-176.4,1.00002E-10,1.00016E-10
178,a97.2x-176.4,97.2,-176.4,97.2,-176.4,9.99023E-11,1.00016E-10
179,a100.8x-176.4,100.8,-176.4,100.8,-176.4,1.00002E-10,1.00016E-10
180,a104.4x-176.4,104.4,-176.4,104.4,-176.4,9.89928E-11,1.00016E-10
181,a108x-176.4,108,-176.4,108,-176.4,9.9007E-11,1.00016E-10
182,a111.6x-176.4,111.6,-176.4,111.6,-176.4,1.00002E-10,1.00016E-10
183,a115.2x-176.4,115.2,-176.4,115.2,-176.4,9.89928E-11,1.00016E-10
184,a118.8x-176.4,118.8,-176.4,118.8,-176.4,1.00002E-10,1.00016E-10
185,a122.4x-176.4,122.4,-176.4,122.4,-176.4,9.99876E-11,1.00016E-10
186,a126x-176.4,126,-176.4,126,-176.4,9.9007E-11,1.00016E-10
187,a129.6x-176.4,129.6,-176.4,129.6,-176.4,9.89928E-11,1.00016E-10
188,a133.2x-176.4,133.2,-176.4,133.2,-176.4,9.90212E-11,1.00016E-10
189,a136.8x-176.4,136.8,-176.4,136.8,-176.4,9.99876E-11,1.00016E-10
190,a140.4x-176.4,140.4,-176.4,140.4,-176.4,9.99876E-11,1.00016E-10
191,a144x-176.4,144,-176.4,144,-176.4,9.99876E-11,1.00016E-10
192,a147.6x-176.4,147.6,-176.4,147.6,-176.4,9.89928E-11,1.00016E-10
193,a151.2x-176.4,151.2,-176.4,151.2,-176.4,9.90212E-11,1.00016E-10
194,a154.8x-176.4,154.8,-176.4,154.8,-176.4,9.99876E-11,1.00016E-10
195,a158.4x-176.4,158.4,-176.4,158.4,-176.4,9.99876E-11,1.00016E-10
196,a162x-176.4,162,-176.4,162,-176.4,9.99876E-11,1.00016E-10
197,a165.6x-176.4,165.6,-176.4,165.6,-176.4,9.89928E-11,1.00016E-10
198,a169.2x-176.4,169.2,-176.4,169.2,-176.4,9.90212E-11,1.00016E-10
199,a172.8x-176.4,172.8,-176.4,172.8,-176.4,9.99876E-11,1.00016E-10
200,a176.4x-176.4,176.4,-176.4,176.4,-176.4,9.99876E-11,1.00016E-10
201,a-180x-172.8,-180,-172.8,-180,-172.8,9.99876E-11,1.00016E-10
202,a-176.4x-172.8,-176.4,-172.8,-176.4,-172.8,1.00016E-10,1.00016E-10
203,a-172.8x-172.8,-172.8,-172.8,-172.8,-172.8,1.00016E-10,1.00016E-10
204,a-169.2x-172.8,-169.2,-172.8,-169.2,-172.8,9.99876E-11,1.00016E-10
205,a-165.6x-172.8,-165.6,-172.8,-165.6,-172.8,9.99876E-11,1.00016E-10
206,a-162x-172.8,-162,-172.8,-162,-172.8,9.99876E-11,1.00016E-10
207,a-158.4x-172.8,-158.4,-172.8,-158.4,-172.8,1.00016E-10,1.00016E-10
208,a-154.8x-172.8,-154.8,-172.8,-154.8,-172.8,1.00016E-10,1.00016E-10
209,a-151.2x-172.8,-151.2,-172.8,-151.2,-172.8,9.99876E-11,1.00016E-10
210,a-147.6x-172.8,-147.6,-172.8,-147.6,-172.8,9.99876E-11,1.00016E-10
211,a-144x-172.8,-144,-172.8,-144,-172.8,9.99876E-11,1.00016E-10
212,a-140.4x-172.8,-140.4,-172.8,-140.4,-172.8,1.00016E-10,1.00016E-10
213,a-136.8x-172.8,-136.8,-172.8,-136.8,-172.8,1.00016E-10,1.00016E-10
214,a-133.2x-172.8,-133.2,-172.8,-133.2,-172.8,9.99876E-11,1.00016E-10
215,a-129.6x-172.8,-129.6,-172.8,-129.6,-172.8,9.99876E-11,1.00016E-10
216,a-126x-172.8,-126,-172.8,-126,-172.8,1.00002E-10,1.00016E-10
217,a-122.4x-172.8,-122.4,-172.8,-122.4,-172.8,1.00002E-10,1.00016E-10
218,a-118.8x-172.8,-118.8,-172.8,-118.8,-172.8,1.00002E-10,1.00016E-10
219,a-115.2x-172.8,-115.2,-172.8,-115.2,-172.8,1.00002E-10,1.00016E-10
220,a-111.6x-172.8,-111.6,-172.8,-111.6,-172.8,9.99876E-11,1.00016E-10
221,a-108x-172.8,-108,-172.8,-108,-172.8,1.00002E-10,1.00016E-10
222,a-104.4x-172.8,-104.4,-172.8,-104.4,-172.8,1.00002E-10,1.00016E-10
223,a-100.8x-172.8,-100.8,-172.8,-100.8,-172.8,1.00002E-10,1.00016E-10
224,a-97.2x-172.8,-97.2,-172.8,-97.2,-172.8,1.00002E-10,1.00016E-10
225,a-93.6x-172.8,-93.6,-172.8,-93.6,-172.8,9.99876E-11,1.00016E-10
226,a-90x-172.8,-90,-172.8,-90,-172.8,1.00002E-10,1.00016E-10
227,a-86.4x-172.8,-86.4,-172.8,-86.4,-172.8,1.00002E-10,1.00016E-10
228,a-82.8x-172.8,-82.8,-172.8,-82.8,-172.8,1.00002E-10,1.00016E-10
229,a-79.2x-172.8,-79.2,-172.8,-79.2,-172.8,1.00002E-10,1.00016E-10
230,a-75.6x-172.8,-75.6,-172.8,-75.6,-172.8,9.99876E-11,1.00016E-10
231,a-72x-172.8,-72,-172.8,-72,-172.8,1.00002E-10,1.00016E-10
232,a-68.4x-172.8,-68.4,-172.8,-68.4,-172.8,1.00002E-10,1.00016E-10
233,a-64.8x-172.8,-64.8,-172.8,-64.8,-172.8,1.00002E-10,1.00016E-10
234,a-61.2x-172.8,-61.2,-172.8,-61.2,-172.8,1.00002E-10,1.00016E-10
235,a-57.6x-172.8,-57.6,-172.8,-57.6,-172.8,1.00002E-10,1.00016E-10
236,a-54x-172.8,-54,-172.8,-54,-172.8,1.00002E-10,1.00016E-10
237,a-50.4x-172.8,-50.4,-172.8,-50.4,-172.8,1.00002E-10,1.00016E-10
238,a-46.8x-172.8,-46.8,-172.8,-46.8,-172.8,9.99947E-11,1.00016E-10
239,a-43.2x-172.8,-43.2,-172.8,-43.2,-172.8,1.00002E-10,1.00016E-10
240,a-39.6x-172.8,-39.6,-172.8,-39.6,-172.8,1.00002E-10,1.00016E-10
241,a-36x-172.8,-36,-172.8,-36,-172.8,1.00002E-10,1.00016E-10
242,a-32.4x-172.8,-32.4,-172.8,-32.4,-172.8,1.00002E-10,1.00016E-10
243,a-28.8x-172.8,-28.8,-172.8,-28.8,-172.8,1.00002E-10,1.00016E-10
244,a-25.2x-172.8,-25.2,-172.8,-25.2,-172.8,9.99982E-11,1.00016E-10
245,a-21.6x-172.8,-21.6,-172.8,-21.6,-172.8,1.00002E-10,1.00016E-10
246,a-18x-172.8,-18,-172.8,-18,-172.8,9.99982E-11,1.00016E-10
247,a-14.4x-172.8,-14.4,-172.8,-14.4,-172.8,1E-10,1.00016E-10
248,a-10.8x-172.8,-10.8,-172.8,-10.8,-172.8,1E-10,1.00016E-10
249,a-7.2x-172.8,-7.2,-172.8,-7.2,-172.8,1E-10,1.00016E-10
250,a-3.6x-172.8,-3.6,-172.8,-3.6,-172.8,9.99703E-11,1.00016E-10
251,a0x-172.8,9.9988E-11,-172.8,0,-172.8,9.9988E-11,1.00016E-10
252,a3.6x-172.8,3.6,-172.8,3.6,-172.8,9.99498E-11,1.00016E-10
253,a7.2x-172.8,7.2,-172.8,7.2,-172.8,9.99698E-11,1.00016E-10
254,a10.8x-172.8,10.8,-172.8,10.8,-172.8,9.98988E-11,1.00016E-10
255,a14.4x-172.8,14.4,-172.8,14.4,-172.8,9.99005E-11,1.00016E-10
256,a18x-172.8,18,-172.8,18,-172.8,9.98988E-11,1.00016E-10
257,a21.6x-172.8,21.6,-172.8,21.6,-172.8,9.98988E-11,1.00016E-10
258,a25.2x-172.8,25.2,-172.8,25.2,-172.8,9.99023E-11,1.00016E-10
259,a28.8x-172.8,28.8,-172.8,28.8,-172.8,9.98988E-11,1.00016E-10
260,a32.4x-172.8,32.4,-172.8,32.4,-172.8,9.99023E-11,1.00016E-10
261,a36x-172.8,36,-172.8,36,-172.8,9.99023E-11,1.00016E-10
262,a39.6x-172.8,39.6,-172.8,39.6,-172.8,9.98952E-11,1.00016E-10
263,a43.2x-172.8,43.2,-172.8,43.2,-172.8,9.98952E-11,1.00016E-10
264,a46.8x-172.8,46.8,-172.8,46.8,-172.8,9.99023E-11,1.00016E-10
265,a50.4x-172.8,50.4,-172.8,50.4,-172.8,9.99023E-11,1.00016E-10
266,a54x-172.8,54,-172.8,54,-172.8,9.99023E-11,1.00016E-10
267,a57.6x-172.8,57.6,-172.8,57.6,-172.8,9.98952E-11,1.00016E-10
268,a61.2x-172.8,61.2,-172.8,61.2,-172.8,9.98952E-11,1.00016E-10
269,a64.8x-172.8,64.8,-172.8,64.8,-172.8,9.99023E-11,1.00016E-10
270,a68.4x-172.8,68.4,-172.8,68.4,-172.8,9.98881E-11,1.00016E-10
271,a72x-172.8,72,-172.8,72,-172.8,9.99023E-11,1.00016E-10
272,a75.6x-172.8,75.6,-172.8,75.6,-172.8,9.99023E-11,1.00016E-10
273,a79.2x-172.8,79.2,-172.8,79.2,-172.8,9.99023E-11,1.00016E-10
274,a82.8x-172.8,82.8,-172.8,82.8,-172.8,9.99023E-11,1.00016E-10
275,a86.4x-172.8,86.4,-172.8,86.4,-172.8,9.98881E-11,1.00016E-10
276,a90x-172.8,90,-172.8,90,-172.8,9.99023E-11,1.00016E-10
277,a93.6x-172.8,93.6,-172.8,93.6,-172.8,1.00002E-10,1.00016E-10
278,a97.2x-172.8,97.2,-172.8,97.2,-172.8,9.99023E-11,1.00016E-10
279,a100.8x-172.8,100.8,-172.8,100.8,-172.8,1.00002E-10,1.00016E-10
280,a104.4x-172.8,104.4,-172.8,104.4,-172.8,9.89928E-11,1.00016E-10
281,a108x-172.8,108,-172.8,108,-172.8,9.9007E-11,1.00016E-10
282,a111.6x-172.8,111.6,-172.8,111.6,-172.8,1.00002E-10,1.00016E-10
283,a115.2x-172.8,115.2,-172.8,115.2,-172.8,9.89928E-11,1.00016E-10
284,a118.8x-172.8,118.8,-172.8,118.8,-172.8,1.00002E-10,1.00016E-10
285,a122.4x-172.8,122.4,-172.8,122.4,-172.8,9.99876E-11,1.00016E-10
286,a126x-172.8,126,-172.8,126,-172.8,9.9007E-11,1.00016E-10
287,a129.6x-172.8,129.6,-172.8,129.6,-172.8,9.89928E-11,1.00016E-10
288,a133.2x-172.8,133.2,-172.8,133.2,-172.8,9.90212E-11,1.00016E-10
289,a136.8x-172.8,136.8,-172.8,136.8,-172.8,9.99876E-11,1.00016E-10
290,a140.4x-172.8,140.4,-172.8,140.4,-172.8,9.99876E-11,1.00016E-10
291,a144x-172.8,144,-172.8,144,-172.8,9.99876E-11,1.00016E-10
292,a147.6x-172.8,147.6,-172.8,147.6,-172.8,9.89928E-11,1.00016E-10
293,a151.2x-172.8,151.2,-172.8,151.2,-172.8,9.90212E-11,1.00016E-10
294,a154.8x-172.8,154.8,-172.8,154.8,-172.8,9.99876E-11,1.00016E-10
295,a158.4x-172.8,158.4,-172.8,158.4,-172.8,9.99876E-11,1.00016E-10
296,a162x-172.8,162,-172.8,162,-172.8,9.99876E-11,1.00016E-10
297,a165.6x-172.8,165.6,-172.8,165.6,-172.8,9.89928E-11,1.00016E-10
298,a169.2x-172.8,169.2,-172.8,169.2,-172.8,9.90212E-11,1.00016E-10
299,a172.8x-172.8,172.8,-172.8,172.8,-172.8,9.99876E-11,1.00016E-10
300,a176.4x-172.8,176.4,-172.8,176.4,-172.8,9.99876E-11,1.00016E-10
301,a-180x-169.2,-180,-169.2,-180,-169.2,9.99876E-11,9.99876E-11
302,a-176.4x-169.2,-176.4,-169.2,-176.4,-169.2,1.00016E-10,9.99876E-11
303,a-172.8x-169.2,-172.8,-169.2,-172.8,-169.2,1.00016E-10,9.99876E-11
304,a-169.2x-169.2,-169.2,-169.2,-169.2,-169.2,9.99876E-11,9.99876E-11
305,a-165.6x-169.2,-165.6,-169.2,-165.6,-169.2,9.99876E-11,9.99876E-11
306,a-162x-169.2,-162,-169.2,-162,-169.2,9.99876E-11,9.99876E-11
307,a-158.4x-169.2,-158.4,-169.2,-158.4,-169.2,1.00016E-10,9.99876E-11
308,a-154.8x-169.2,-154.8,-169.2,-154.8,-169.2,1.00016E-10,9.99876E-11
309,a-151.2x-169.2,-151.2,-169.2,-151.2,-169.2,9.99876E-11,9.99876E-11
310,a-147.6x-169.2,-147.6,-169.2,-147.6,-169.2,9.99876E-11,9.99876E-11
311,a-144x-169.2,-144,-169.2,-144,-169.2,9.99876E-11,9.99876E-11
312,a-140.4x-169.2,-140.4,-169.2,-140.4,-169.2,1.00016E-10,9.99876E-11
313,a-136.8x-169.2,-136.8,-169.2,-136.8,-169.2,1.00016E-10,9.99876E-11
314,a-133.2x-169.2,-133.2,-169.2,-133.2,-169.2,9.99876E-11,9.99876E-11
315,a-129.6x-169.2,-129.6,-169.2,-129.6,-169.2,9.99876E-11,9.99876E-11
316,a-126x-169.2,-126,-169.2,-126,-169.2,1.00002E-10,9.99876E-11
317,a-122.4x-169.2,-122.4,-169.2,-122.4,-169.2,1.00002E-10,9.99876E-11
318,a-118.8x-169.2,-118.8,-169.2,-118.8,-169.2,1.00002E-10,9.99876E-11
319,a-115.2x-169.2,-115.2,-169.2,-115.2,-169.2,1.00002E-10,9.99876E-11
320,a-111.6x-169.2,-111.6,-169.2,-111.6,-169.2,9.99876E-11,9.99876E-11
321,a-108x-169.2,-108,-169.2,-108,-169.2,1.00002E-10,9.99876E-11
322,a-104.4x-169.2,-104.4,-169.2,-104.4,-169.2,1.00002E-10,9.99876E-11
323,a-100.8x-169.2,-100.8,-169.2,-100.8,-169.2,1.00002E-10,9.99876E-11
324,a-97.2x-169.2,-97.2,-169.2,-97.2,-169.2,1.00002E-10,9.99876E-11
325,a-93.6x-169.2,-93.6,-169.2,-93.6,-169.2,9.99876E-11,9.99876E-11
326,a-90x-169.2,-90,-169.2,-90,-169.2,1.00002E-10,9.99876E-11
327,a-86.4x-169.2,-86.4,-169.2,-86.4,-169.2,1.00002E-10,9.99876E-11
328,a-82.8x-169.2,-82.8,-169.2,-82.8,-169.2,1.00002E-10,9.99876E-11
329,a-79.2x-169.2,-79.2,-169.2,-79.2,-169.2,1.00002E-10,9.99876E-11
330,a-75.6x-169.2,-75.6,-169.2,-75.6,-169.2,9.99876E-11,9.99876E-11
331,a-72x-169.2,-72,-169.2,-72,-169.2,1.00002E-10,9.99876E-11
332,a-68.4x-169.2,-68.4,-169.2,-68.4,-169.2,1.00002E-10,9.99876E-11
333,a-64.8x-169.2,-64.8,-169.2,-64.8,-169.2,1.00002E-10,9.99876E-11
334,a-61.2x-169.2,-61.2,-169.2,-61.2,-169.2,1.00002E-10,9.99876E-11
335,a-57.6x-169.2,-57.6,-169.2,-57.6,-169.2,1.00002E-10,9.99876E-11
336,a-54x-169.2,-54,-169.2,-54,-169.2,1.00002E-10,9.99876E-11
337,a-50.4x-169.2,-50.4,-169.2,-50.4,-169.2,1.00002E-10,9.99876E-11
338,a-46.8x-169.2,-46.8,-169.2,-46.8,-169.2,9.99947E-11,9.99876E-11
339,a-43.2x-169.2,-43.2,-169.2,-43.2,-169.2,1.00002E-10,9.99876E-11
340,a-39.6x-169.2,-39.6,-169.2,-39.6,-169.2,1.00002E-10,9.99876E-11
341,a-36x-169.2,-36,-169.2,-36,-169.2,1.00002E-10,9.99876E-11
342,a-32.4x-169.2,-32.4,-169.2,-32.4,-169.2,1.00002E-10,9.99876E-11
343,a-28.8x-169.2,-28.8,-169.2,-28.8,-169.2,1.00002E-10,9.99876E-11
344,a-25.2x-169.2,-25.2,-169.2,-25.2,-169.2,9.99982E-11,9.99876E-11
345,a-21.6x-169.2,-21.6,-169.2,-21.6,-169.2,1.00002E-10,9.99876E-11
346,a-18x-169.2,-18,-169.2,-18,-169.2,9.99982E-11,9.99876E-11
347,a-14.4x-169.2,-14.4,-169.2,-14.4,-169.2,1E-10,9.99876E-11
348,a-10.8x-169.2,-10.8,-169.2,-10.8,-169.2,1E-10,9.99876E-11
349,a-7.2x-169.2,-7.2,-169.2,-7.2,-169.2,1E-10,9.99876E-11
350,a-3.6x-169.2,-3.6,-169.2,-3.6,-169.2,9.99703E-11,9.99876E-11
351,a0x-169.2,9.9988E-11,-169.2,0,-169.2,9.9988E-11,9.99876E-11
352,a3.6x-169.2,3.6,-169.2,3.6,-169.2,9.99498E-11,9.99876E-11
353,a7.2x-169.2,7.2,-169.2,7.2,-169.2,9.99698E-11,9.99876E-11
354,a10.8x-169.2,10.8,-169.2,10.8,-169.2,9.98988E-11,9.99876E-11
355,a14.4x-169.2,14.4,-169.2,14.4,-169.2,9.99005E-11,9.99876E-11
356,a18x-169.2,18,-169.2,18,-169.2,9.98988E-11,9.99876E-11
357,a21.6x-169.2,21.6,-169.2,21.6,-169.2,9.98988E-11,9.99876E-11
358,a25.2x-169.2,25.2,-169.2,25.2,-169.2,9.99023E-11,9.99876E-11
359,a28.8x-169.2,28.8,-169.2,28.8,-169.2,9.98988E-11,9.99876E-11
360,a32.4x-169.2,32.4,-169.2,32.4,-169.2,9.99023E-11,9.99876E-11
361,a36x-169.2,36,-169.2,36,-169.2,9.99023E-11,9.99876E-11
362,a39.6x-169.2,39.6,-169.2,39.6,-169.2,9.98952E-11,9.99876E-11
363,a43.2x-169.2,43.2,-169.2,43.2,-169.2,9.98952E-11,9.99876E-11
364,a46.8x-169.2,46.8,-169.2,46.8,-169.2,9.99023E-11,9.99876E-11
365,a50.4x-169.2,50.4,-169.2,50.4,-169.2,9.99023E-11,9.99876E-11
366,a54x-169.2,54,-169.2,54,-169.2,9.99023E-11,9.99876E-11
367,a57.6x-169.2,57.6,-169.2,57.6,-169.2,9.98952E-11,9.99876E-11
368,a61.2x-169.2,61.2,-169.2,61.2,-169.2,9.98952E-11,9.99876E-11
369,a64.8x-169.2,64.8,-169.2,64.8,-169.2,9.99023E-11,9.99876E-11
370,a68.4x-169.2,68.4,-169.2,68.4,-169.2,9.98881E-11,9.99876E-11
371,a72x-169.2,72,-169.2,72,-169.2,9.99023E-11,9.99876E-11
372,a75.6x-169.2,75.6,-169.2,75.6,-169.2,9.99023E-11,9.99876E-11
373,a79.2x-169.2,79.2,-169.2,79.2,-169.2,9.99023E-11,9.99876E-11
374,a82.8x-169.2,82.8,-169.2,82.8,-169.2,9.99023E-11,9.99876E-11
375,a86.4x-169.2,86.4,-169.2,86.4,-169.2,9.98881E-11,9.99876E-11
376,a90x-169.2,90,-169.2,90,-169.2,9.99023E-11,9.99876E-11
377,a93.6x-169.2,93.6,-169.2,93.6,-169.2,1.00002E-10,9.99876E-11
378,a97.2x-169.2,97.2,-169.2,97.2,-169.2,9.99023E-11,9.99876E-11
379,a100.8x-169.2,100.8,-169.2,100.8,-169.2,1.00002E-10,9.99876E-11
380,a104.4x-169.2,104.4,-169.2,104.4,-169.2,9.89928E-11,9.99876E-11
381,a108x-169.2,108,-169.2,108,-169.2,9.9007E-11,9.99876E-11
382,a111.6x-169.2,111.6,-169.2,111.6,-169.2,1.00002E-10,9.99876E-11
383,a115.2x-169.2,115.2,-169.2,115.2,-169.2,9.89928E-11,9.99876E-11
384,a118.8x-169.2,118.8,-169.2,118.8,-169.2,1.00002E-10,9.99876E-11
385,a122.4x-169.2,122.4,-169.2,122.4,-169.2,9.99876E-11,9.99876E-11
386,a126x-169.2,126,-169.2,126,-169.2,9.9007E-11,9.99876E-11
387,a129.6x-169.2,129.6,-169.2,129.6,-169.2,9.89928E-11,9.99876E-11
388,a133.2x-169.2,133.2,-169.2,133.2,-169.2,9.90212E-11,9.99876E-11
389,a136.8x-169.2,136.8,-169.2,136.8,-169.2,9.99876E-11,9.99876E-11
390,a140.4x-169.2,140.4,-169.2,140.4,-169.2,9.99876E-11,9.99876E-11
391,a144x-169.2,144,-169.2,144,-169.2,9.99876E-11,9.99876E-11
392,a147.6x-169.2,147.6,-169.2,147.6,-169.2,9.89928E-11,9.99876E-11
393,a151.2x-169.2,151.2,-169.2,151.2,-169.2,9.90212E-11,9.99876E-11
394,a154.8x-169.2,154.8,-169.2,154.8,-169.2,9.99876E-11,9.99876E-11
395,a158.4x-169.2,158.4,-169.2,158.4,-169.2,9.99876E-11,9.99876E-11
396,a162x-169.2,162,-169.2,162,-169.2,9.99876E-11,9.99876E-11
397,a165.6x-169.2,165.6,-169.2,165.6,-169.2,9.89928E-11,9.99876E-11
398,a169.2x-169.2,169.2,-169.2,169.2,-169.2,9.90212E-11,9.99876E-11
399,a172.8x-169.2,172.8,-169.2,172.8,-169.2,9.99876E-11,9.99876E-11
400,a176.4x-169.2,176.4,-169.2,176.4,-169.2,9.99876E-11,9.99876E-11
401,a-180x-165.6,-180,-165.6,-180,-165.6,9.99876E-11,9.99876E-11
402,a-176.4x-165.6,-176.4,-165.6,-176.4,-165.6,1.00016E-10,9.99876E-11
